,VRSN,AES,SO,BK,CMI,AMCR,WDC,KMB,CSX,BMY,TRGP,REGN,VFC,PAYC,VMC,EG,MNST,HES,NEM,MTB,MAA,FDX,FAST,BSX,WTW,AXP,PAYX,SPG,MCHP,XRAY,NDSN,POOL,ARE,RF,ALB,TJX,TEL,NEE,QCOM,CDW,OMC,WELL,GLW,MGM,FMC,ADBE,NTRS,TRMB,MSFT,MDLZ,SWKS,HOLX,ORLY,JCI,AVY,MMM,CLX,FFIV,CMA,ADSK,PPG,SRE,HUBB,SJM,ROST,PNC,TMUS,DLR,ETN,CFG,BR,LUV,ULTA,FTNT,CZR,DUK,CRM,URI,F,ZBH,MMC,LDOS,WEC,ICE,EL,COF,CPB,AIZ,UNP,LOW,ADP,KMI,PODD,GRMN,CTRA,CL,NFLX,DOV,CNP,TGT,CBOE,WST,MO,CCI,ZBRA,RHI,GOOG,TXN,INCY,KIM,CVS,KMX,IBM,KHC,PH,CMG,ANSS,ALL,AKAM,ABBV,LHX,BKR,NKE,HSY,BBWI,IRM,PKG,NI,EMR,GD,OXY,LKQ,FSLR,LRCX,HAS,INTU,SYF,EXPD,PEP,AOS,TFC,RCL,FE,PFG,TECH,BWA,AMT,VLO,CHD,SYK,TFX,EVRG,XEL,DVN,SNPS,AJG,AEP,MSI,PYPL,C,AFL,TER,UPS,CCL,ODFL,ALLE,CPT,DTE,FLT,KEY,MHK,EMN,MCD,SHW,DGX,MPC,EFX,EA,DPZ,ROP,DXCM,MAR,RTX,WHR,VRSK,FI,SWK,J,ZION,IP,MU,WBA,LYB,BRO,MLM,APTV,NOW,TSLA,PFE,BLK,CVX,BG,LNT,TSN,SEDG,ELV,CHRW,CAT,AWK,SEE,MA,NUE,XOM,ETSY,COP,RVTY,PPL,HD,EOG,SLB,COST,DFS,WYNN,AVGO,CHTR,TMO,BIIB,EXC,IPG,SCHW,HAL,WMT,ETR,KO,ED,LIN,IVZ,PARA,PG,PGR,UAL,LH,GOOGL,INTC,HRL,D,DRI,BDX,IT,GS,AMGN,HIG,BA,GPN,AMZN,NXPI,LVS,TDG,PCG,EQR,MKTX,BAC,FITB,EBAY,NOC,FRT,ACGL,GEN,GIS,CPRT,EXR,RSG,GILD,DIS,MS,ACN,DG,LLY,ABT,NRG,WAT,V,USB,PANW,HON,L,BBY,GM,CSGP,DLTR,AZO,FANG,ZTS,HSIC,AAPL,UDR,GL,BALL,SNA,FICO,PTC,EW,TT,KDP,FIS,O,CTLT,CTAS,STX,HST,VTRS,ILMN,SPGI,AON,IFF,EQT,AMP,LULU,CINF,ON,ALK,PWR,KEYS,WFC,APA,META,MTD,HLT,TTWO,PCAR,EXPE,TAP,AMD,STLD,STE,REG,GPC,TYL,UHS,NVDA,MAS,CBRE,BAX,EQIX,CTSH,CRL,CMS,TDY,ALGN,CSCO,TROW,JKHY,CAH,PSX,TSCO,TPR,PEAK,PNW,CME,RMD,OKE,JNJ,AAL,FCX,LEN,HBAN,T,DHI,ITW,PM,MOH,WRK,ATO,CI,UNH,ROL,PSA,AVB,YUM,MRK,AXON,ORCL,IEX,BX,ADI,WAB,IDXX,APD,PRU,HPQ,SBUX,ES,PLD,MTCH,BEN,MCO,CNC,MCK,MET,EPAM,PHM,MPWR,DHR,MOS,HCA,IQV,BXP,ENPH,CMCSA,WRB,NSC,TXT,NCLH,RL,CDNS,DE,PEG,A,TRV,AMAT,SYY,ADM,LYV,MRO,COO,LMT,ESS,ISRG,CF,XYL,DVA,FDS,GNRC,NWSA,AEE,MSCI,NTAP,APH,CE,JBHT,WY,GWW,DD,NVR,HII,PNR,WBD,COR,MDT,ANET,NWS,K,JNPR,VZ,NDAQ,DAL,BIO,JPM,KLAC,ECL,STT,PXD,VRTX,SBAC,GE,CAG,RJF,KR,ROK,HUM,QRVO,AIG,EIX,AME,VTR,WM,MKC,CB,WMB,STZ,BKNG
2014-01,0.2857142857142857,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.238095238095238,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.0,0.238095238095238,0.0,0.1428571428571428,0.1428571428571428,0.1904761904761904,0.2857142857142857,0.238095238095238,0.0952380952380952,0.2857142857142857,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.238095238095238,0.1428571428571428,0.1428571428571428,0.3809523809523809,0.1428571428571428,0.1904761904761904,0.238095238095238,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.238095238095238,0.238095238095238,0.2857142857142857,0.2857142857142857,0.0952380952380952,0.238095238095238,0.2857142857142857,0.1904761904761904,0.1904761904761904,0.3333333333333333,0.238095238095238,0.3333333333333333,0.1428571428571428,0.4285714285714285,0.238095238095238,0.2857142857142857,0.2857142857142857,0.238095238095238,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.1904761904761904,0.0476190476190476,0.1904761904761904,0.1904761904761904,0.2857142857142857,0.1904761904761904,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.3333333333333333,0.1904761904761904,0.1428571428571428,0.0,0.0952380952380952,0.0,0.1904761904761904,0.0476190476190476,0.0,0.238095238095238,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0476190476190476,0.238095238095238,0.3333333333333333,0.1904761904761904,0.2857142857142857,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.238095238095238,0.0476190476190476,0.238095238095238,0.0952380952380952,0.238095238095238,0.238095238095238,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.0476190476190476,0.238095238095238,0.238095238095238,0.238095238095238,0.0476190476190476,0.238095238095238,0.3333333333333333,0.0,0.0952380952380952,0.0476190476190476,0.2857142857142857,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.3809523809523809,0.3809523809523809,0.0952380952380952,0.238095238095238,0.0952380952380952,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.238095238095238,0.0952380952380952,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.3333333333333333,0.1904761904761904,0.0,0.1428571428571428,0.238095238095238,0.1904761904761904,0.238095238095238,0.1904761904761904,0.238095238095238,0.0476190476190476,0.2857142857142857,0.0952380952380952,0.238095238095238,0.238095238095238,0.1904761904761904,0.2857142857142857,0.1904761904761904,0.1904761904761904,0.2857142857142857,0.1904761904761904,0.238095238095238,0.1904761904761904,0.1904761904761904,0.0476190476190476,0.0,0.0476190476190476,0.1428571428571428,0.238095238095238,0.0952380952380952,0.1428571428571428,0.1904761904761904,0.3809523809523809,0.2857142857142857,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.238095238095238,0.1428571428571428,0.1904761904761904,0.2857142857142857,0.3809523809523809,0.0476190476190476,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.3333333333333333,0.0952380952380952,0.3333333333333333,0.1904761904761904,0.3333333333333333,0.238095238095238,0.238095238095238,0.0952380952380952,0.0952380952380952,0.2857142857142857,0.1904761904761904,0.1428571428571428,0.0,0.0952380952380952,0.1904761904761904,0.0952380952380952,0.2857142857142857,0.238095238095238,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.1904761904761904,0.238095238095238,0.1428571428571428,0.0,0.238095238095238,0.238095238095238,0.1904761904761904,0.2857142857142857,0.1904761904761904,0.0476190476190476,0.238095238095238,0.0952380952380952,0.0,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.2857142857142857,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0,0.1904761904761904,0.238095238095238,0.0952380952380952,0.238095238095238,0.238095238095238,0.2857142857142857,0.1428571428571428,0.0952380952380952,0.1904761904761904,0.238095238095238,0.1904761904761904,0.0,0.1904761904761904,0.238095238095238,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.0476190476190476,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1428571428571428,0.238095238095238,0.1904761904761904,0.1904761904761904,0.238095238095238,0.0476190476190476,0.1428571428571428,0.0952380952380952,0.0952380952380952,0.238095238095238,0.238095238095238,0.238095238095238,0.238095238095238,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.238095238095238,0.238095238095238,0.1904761904761904,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.3809523809523809,0.1904761904761904,0.1428571428571428,0.238095238095238,0.238095238095238,0.0952380952380952,0.0952380952380952,0.2857142857142857,0.1428571428571428,0.238095238095238,0.0476190476190476,0.2857142857142857,0.1428571428571428,0.1904761904761904,0.238095238095238,0.238095238095238,0.0952380952380952,0.0952380952380952,0.1904761904761904,0.238095238095238,0.1904761904761904,0.1428571428571428,0.238095238095238,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.3333333333333333,0.238095238095238,0.0476190476190476,0.238095238095238,0.1428571428571428,0.0,0.238095238095238,0.2857142857142857,0.238095238095238,0.1428571428571428,0.238095238095238,0.238095238095238,0.1428571428571428,0.1904761904761904,0.0952380952380952,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.238095238095238,0.1904761904761904,0.1904761904761904,0.0,0.1904761904761904,0.1428571428571428,0.238095238095238,0.3333333333333333,0.4285714285714285,0.3333333333333333,0.1904761904761904,0.1904761904761904,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.2857142857142857,0.238095238095238,0.1428571428571428,0.238095238095238,0.2857142857142857,0.0952380952380952,0.1904761904761904,0.2857142857142857,0.238095238095238,0.3333333333333333,0.0952380952380952,0.1904761904761904,0.1904761904761904,0.238095238095238,0.2857142857142857,0.238095238095238,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.1904761904761904,0.1428571428571428,0.3333333333333333,0.238095238095238,0.0476190476190476,0.238095238095238,0.4761904761904761,0.2857142857142857,0.238095238095238,0.2857142857142857,0.0952380952380952,0.2857142857142857,0.0952380952380952,0.1904761904761904,0.3809523809523809,0.0952380952380952,0.238095238095238,0.2857142857142857,0.0,0.238095238095238,0.1904761904761904,0.1904761904761904,0.238095238095238,0.238095238095238,0.2857142857142857,0.0952380952380952,0.2857142857142857,0.0952380952380952,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.238095238095238,0.1904761904761904,0.3333333333333333,0.0952380952380952,0.1428571428571428,0.1904761904761904,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.238095238095238,0.1428571428571428,0.238095238095238,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.1904761904761904,0.238095238095238,0.238095238095238,0.1904761904761904,0.1428571428571428,0.3333333333333333,0.0952380952380952,0.2857142857142857,0.238095238095238,0.1904761904761904,0.0476190476190476,0.1904761904761904,0.238095238095238,0.238095238095238,0.1428571428571428,0.2857142857142857,0.0952380952380952,0.238095238095238,0.2857142857142857,0.0476190476190476,0.238095238095238,0.1428571428571428,0.0476190476190476,0.2857142857142857,0.0952380952380952,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.1904761904761904,0.2857142857142857,0.2857142857142857,0.1904761904761904,0.0952380952380952,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.3333333333333333,0.1904761904761904,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.1904761904761904,0.2857142857142857,0.1904761904761904,0.5238095238095238,0.238095238095238,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.0,0.238095238095238,0.1428571428571428,0.1904761904761904,0.238095238095238,0.238095238095238,0.238095238095238,0.1904761904761904,0.238095238095238,0.238095238095238,0.238095238095238,0.0476190476190476,0.238095238095238,0.1904761904761904,0.2857142857142857,0.0,0.1904761904761904,0.0952380952380952,0.3333333333333333,0.0952380952380952,0.3809523809523809,0.0,0.0476190476190476,0.0952380952380952,0.1428571428571428,0.3809523809523809,0.0476190476190476,0.238095238095238,0.1904761904761904,0.2857142857142857,0.0952380952380952,0.238095238095238
2014-02,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.1052631578947368,0.1578947368421052,0.3157894736842105,0.2105263157894736,0.3684210526315789,0.3157894736842105,0.2105263157894736,0.4210526315789473,0.0,0.3157894736842105,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.1578947368421052,0.3684210526315789,0.4210526315789473,0.2631578947368421,0.3157894736842105,0.1052631578947368,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.4210526315789473,0.3157894736842105,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.2105263157894736,0.3157894736842105,0.4210526315789473,0.3157894736842105,0.4210526315789473,0.2105263157894736,0.3684210526315789,0.5789473684210527,0.1578947368421052,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.4210526315789473,0.2631578947368421,0.5263157894736842,0.2631578947368421,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.1052631578947368,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.4736842105263157,0.2105263157894736,0.1578947368421052,0.4210526315789473,0.1578947368421052,0.2105263157894736,0.2105263157894736,0.1052631578947368,0.3684210526315789,0.0,0.4210526315789473,0.3684210526315789,0.1578947368421052,0.1578947368421052,0.0,0.4210526315789473,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.3684210526315789,0.4210526315789473,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.3157894736842105,0.3157894736842105,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.0,0.4210526315789473,0.4736842105263157,0.1052631578947368,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.5789473684210527,0.2631578947368421,0.1052631578947368,0.2631578947368421,0.2105263157894736,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.2631578947368421,0.3684210526315789,0.1578947368421052,0.4210526315789473,0.3684210526315789,0.3157894736842105,0.4736842105263157,0.0,0.2105263157894736,0.3157894736842105,0.2105263157894736,0.3157894736842105,0.3157894736842105,0.5789473684210527,0.3157894736842105,0.1578947368421052,0.4210526315789473,0.5263157894736842,0.3157894736842105,0.3157894736842105,0.0526315789473684,0.3684210526315789,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.3684210526315789,0.1052631578947368,0.1578947368421052,0.4210526315789473,0.4210526315789473,0.0,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.2631578947368421,0.1578947368421052,0.3684210526315789,0.2105263157894736,0.1578947368421052,0.4210526315789473,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.4210526315789473,0.3684210526315789,0.2105263157894736,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.2105263157894736,0.3684210526315789,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.4736842105263157,0.4210526315789473,0.1578947368421052,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.2105263157894736,0.2105263157894736,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.1052631578947368,0.4210526315789473,0.1578947368421052,0.1052631578947368,0.2631578947368421,0.4210526315789473,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.4210526315789473,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.3684210526315789,0.2631578947368421,0.3684210526315789,0.0,0.4210526315789473,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.0,0.2105263157894736,0.1052631578947368,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.3157894736842105,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.4210526315789473,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.3684210526315789,0.1578947368421052,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.4210526315789473,0.1578947368421052,0.4210526315789473,0.2631578947368421,0.2105263157894736,0.3684210526315789,0.2631578947368421,0.2105263157894736,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.2105263157894736,0.3157894736842105,0.2631578947368421,0.4736842105263157,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.2105263157894736,0.2631578947368421,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.3684210526315789,0.1578947368421052,0.1052631578947368,0.3157894736842105,0.3157894736842105,0.4210526315789473,0.1578947368421052,0.5263157894736842,0.4210526315789473,0.3157894736842105,0.3684210526315789,0.1052631578947368,0.3684210526315789,0.1578947368421052,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.2631578947368421,0.4210526315789473,0.5263157894736842,0.2631578947368421,0.3684210526315789,0.2631578947368421,0.4210526315789473,0.2105263157894736,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.0,0.3157894736842105,0.2105263157894736,0.3684210526315789,0.3684210526315789,0.1578947368421052,0.2105263157894736,0.4736842105263157,0.2105263157894736,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.3157894736842105,0.1578947368421052,0.2631578947368421,0.3157894736842105,0.0,0.2105263157894736,0.1578947368421052,0.2631578947368421,0.1578947368421052,0.1578947368421052,0.3157894736842105,0.2631578947368421,0.4736842105263157,0.2631578947368421,0.1052631578947368,0.2631578947368421,0.2105263157894736,0.3684210526315789,0.2631578947368421,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.1578947368421052,0.4736842105263157,0.3684210526315789,0.3684210526315789,0.2105263157894736,0.3157894736842105,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.3684210526315789,0.2631578947368421,0.2105263157894736,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.1578947368421052,0.2105263157894736,0.4210526315789473,0.2105263157894736,0.3157894736842105,0.2105263157894736,0.1052631578947368,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.2105263157894736,0.3157894736842105,0.0526315789473684,0.0,0.3684210526315789,0.3157894736842105,0.4736842105263157,0.1578947368421052,0.3684210526315789,0.2105263157894736,0.0526315789473684,0.4736842105263157,0.1578947368421052,0.3684210526315789,0.2631578947368421,0.0526315789473684,0.3157894736842105,0.2105263157894736,0.3157894736842105,0.4210526315789473,0.3684210526315789,0.3157894736842105,0.2105263157894736,0.2105263157894736,0.4736842105263157,0.3684210526315789,0.3684210526315789,0.4736842105263157,0.1578947368421052,0.3157894736842105,0.4736842105263157,0.2631578947368421,0.2631578947368421,0.3157894736842105,0.3157894736842105,0.1578947368421052,0.3157894736842105,0.3684210526315789,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.1578947368421052,0.1052631578947368,0.2631578947368421,0.2631578947368421,0.3684210526315789,0.4736842105263157,0.2105263157894736,0.2631578947368421,0.1578947368421052,0.3157894736842105,0.3157894736842105,0.3684210526315789,0.2105263157894736,0.1578947368421052,0.2631578947368421,0.4210526315789473,0.3684210526315789,0.3684210526315789,0.4210526315789473,0.2105263157894736,0.1578947368421052,0.2631578947368421,0.2105263157894736,0.0526315789473684,0.3684210526315789,0.2631578947368421,0.1578947368421052,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.3684210526315789,0.5263157894736842,0.3684210526315789,0.1052631578947368,0.3157894736842105,0.2105263157894736,0.2631578947368421,0.3157894736842105,0.0,0.2105263157894736,0.3684210526315789,0.4210526315789473,0.4210526315789473,0.5263157894736842,0.2631578947368421,0.4210526315789473,0.3157894736842105,0.3684210526315789,0.4210526315789473,0.4736842105263157,0.3157894736842105,0.2631578947368421,0.2105263157894736,0.1578947368421052,0.2105263157894736,0.3157894736842105,0.4210526315789473,0.3684210526315789,0.4736842105263157,0.0,0.3684210526315789,0.3684210526315789,0.3157894736842105,0.1052631578947368,0.4210526315789473,0.3684210526315789,0.3157894736842105,0.1052631578947368,0.1052631578947368,0.2105263157894736
