,AA,AAL,AAPL,ABBV,ABT,ADBE,ADM,ADP,AMAT,AMGN,AMT,AMZN,APA,APD,AVGO,BA,BAX,BBY,BDX,BIIB,BMY,BSX,CAH,CAT,CCI,CCL,CHTR,CL,CMCSA,CMI,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,DAL,DD,DE,DHR,DIS,DISH,DVN,EA,EBAY,ECL,EL,EMR,EOG,EQIX,EQR,F,FCX,FDX,GD,GE,GILD,GIS,GLW,GM,GOOG,GOOGL,GPS,HAL,HCA,HD,HES,HII,HON,HPQ,IBM,ILMN,INTC,INTU,ISRG,ITW,JNJ,JNPR,K,KMB,KO,KR,KSS,LLY,LMT,LOW,LUV,LVS,MA,MAR,MCD,MCK,MDLZ,MDT,MMM,MNST,MO,MOS,MPC,MRK,MRO,MSFT,MSI,MU,NEM,NFLX,NKE,NOC,NOV,NSC,NTAP,NUE,NVDA,NWSA,OMC,ORCL,OXY,PCAR,PEP,PFE,PG,PM,PPG,PSA,PSX,PXD,QCOM,REGN,SBUX,SCCO,SHW,SIRI,SPG,STZ,SWN,SYK,SYY,T,TGT,TJX,TMO,TMUS,TRI,TSLA,TXN,UNH,UNP,UPS,V,VFC,VLO,VRTX,WBA,WMT,XOM,YUM
2012-02-29,5.186623779642944,,9.41683287847817,,5.201171769125592,5.00872979021317,5.083140136684148,4.708128699667055,5.459795473903181,4.973691517742094,5.040014746189759,8.995441911507747,5.064902756301374,4.389038783452926,,4.7382666867292285,5.174032550932466,,4.809268320324327,4.743340949882208,4.6748185713150905,,4.991304565159396,5.210919120343089,,5.675862034196014,,5.004217995906858,5.470535417723491,5.5226760188737805,5.470721706543808,4.624422389071105,7.578297882067865,5.211484248826555,6.441792081505015,5.714232204857841,4.776373255675437,4.176796629645883,,4.722220201913152,5.216496749380408,5.128895846168926,4.726992129215271,,5.356966460209361,,6.053218217865301,,5.381249187196463,4.79998514212435,5.973387180186302,,,5.485365364989209,5.888368984344945,4.917263730742558,4.551938300417277,2.7067278935037167,6.597863784094947,5.194634106219642,5.5148940598066565,5.843190511743498,8.930100593537004,,,5.702792928230515,6.489413502320346,4.776370434729699,5.79538904139989,,4.458277306181615,6.12702373702053,4.220400392710377,,4.995026621088315,,,4.770856098891765,4.251046708652244,5.9301854513558006,5.522850649582184,4.732159185416654,4.980909273826565,6.157984428174246,5.8569851382392235,4.96911889941827,5.387194276806425,5.439832168861665,,6.256887303471225,7.675992514178806,,4.450997820850823,4.910166397572787,,4.702109211051964,4.3775084869890355,,4.644820455943546,5.7656478372158215,6.26399886401331,4.438829021000214,5.284662350504712,4.887672632533659,5.151108702334631,,5.464302431454856,,6.030373441990819,4.883662925610062,5.4032947497078085,5.364895398464706,6.156994627418271,,,-inf,,4.992000545303609,4.506977821308153,5.592096245410047,4.907345151956259,4.493605145623491,4.433525390901447,4.0812617894983045,,4.719498354351756,,,5.076988547071579,,5.47509955203953,5.708821584783356,,,4.4440255062233724,,6.020373528171243,4.750690162979383,4.798889676333656,4.666216349155854,5.222120458871311,5.499277153448197,4.808368136411247,,4.383361681847895,,4.9039396649685285,4.805963631060113,5.493401973918692,4.676802269427717,6.533427802105768,,,,,4.721370921515218,4.111569847959943,5.556906719035686
2012-04-30,5.366240696374803,,9.733187914612083,,5.306250293029333,4.9589564855671915,4.714562232750854,4.492304588324434,5.139546382909109,4.612682101772699,4.701419428615399,8.71320365977233,4.917824897236115,5.009811410024422,,4.7494879020687915,5.375591455140873,,4.566167661434862,4.5304622661684935,4.799686112936963,,5.018441152390332,5.300836322002774,,5.402126381644592,,5.441213509560617,5.147211528575279,5.42769253385242,5.037320394499836,4.601321742745672,7.091169094409089,4.944096860053674,6.375809718267535,5.703756180144522,4.741223029440377,4.087041047476629,,5.180674459459136,5.177964073502266,5.047947407310512,4.331097037434994,,5.192975237902676,,6.361007173058574,,4.850169331000838,4.559239350339453,5.783268238700364,,,5.528306958501279,5.8708245685428455,4.803172183752546,4.648400865635233,2.5825684661149606,6.122803647378037,4.737190424157534,5.244213058246101,5.597801771959258,9.147687890344967,,,5.778658758929437,6.446062109695957,4.703077286570413,5.807819742319377,,4.70099712661302,5.953582574275829,4.314696196864097,,5.008575929262733,,,4.853220513898121,4.428251751902869,6.044935439879393,5.268251987794692,4.9043934079614715,4.997132788603549,5.845172891261939,5.749823493226422,4.978658729214553,4.7434299512049884,5.124797195004108,,6.379979047204197,7.4049875363838185,,4.852344648081582,5.11316935359495,,4.603324834826759,4.3378858545864185,,4.419872757451723,5.796303874155039,5.940674316483879,4.486257624859779,5.077169991719732,4.842375569940756,5.184768739930889,,5.743310524156583,,6.211801511679885,4.866296289674416,5.164422326579237,5.244860136193915,5.749217161585839,,,-inf,,4.924035333181883,4.679415701020839,5.516604410344045,4.333557963754003,4.724023948140201,4.536040655596179,4.154302691571241,,4.488079421569504,,,5.221647311085342,,6.3373865810091745,5.516020669701065,,,4.593601511629339,,5.823401830161821,4.812021977588672,4.886857245338794,4.703261882628113,4.834778224999186,5.536882676659221,4.895880864451309,,4.0740047565884145,,5.228298679328834,4.8198962191294195,5.589365183811826,4.5914372773525125,6.17237993018912,,,,,4.9550740087462115,4.1100182660471924,5.492055134589341
2012-05-31,5.264547050287754,,9.393498341049282,,5.297811647680602,5.021765966528289,5.105754704784311,4.717706304153078,5.4753337702371,4.756225988294928,5.011451001078396,8.538037489910632,5.288082536098751,4.870949686210467,,4.781818347624565,5.197409412517329,,4.6848310888889655,4.788800039901052,4.699391095370529,,4.937777339921454,5.500287906406369,,5.355855631406544,,5.311825800521148,5.372658252788201,5.712817022889791,5.4167639665731775,4.9073869620469175,7.723755683688348,5.382986769206113,6.090239397119809,6.684408748975473,4.91141914248856,4.390357750858212,,5.033132206363202,5.303976683149433,5.20810587136507,4.878900814571316,,5.421915873498192,,6.384515462298048,,5.490943416677965,4.991097215644481,5.931298148192006,,,5.60452511044705,5.956546813784778,4.89449667416854,4.7747319214758095,2.7175772380846492,5.860009272393263,4.916826168363622,5.279080191395112,5.623809199697678,9.144210247202606,,,5.787636853992058,6.010736964586392,5.187990647390765,6.044070988117182,,4.654405892876411,6.250234090349707,4.307770686426419,,5.162794056567728,,,5.055990863266273,4.619283551700091,5.955021862931369,5.192921714396898,5.260626404795625,5.134409084249282,5.822583057386806,6.091927439616907,4.853409885457442,5.2615559386197415,5.848500998247115,,6.39965929538669,7.747471607998404,,4.848717507695249,5.137847181076115,,4.54094060518763,4.434090660305099,,4.582374726037357,5.659357546669076,6.059975714176076,4.470402642905594,5.618304076556173,4.9177346615154285,5.232431765065559,,5.78626119518256,,6.353042595731511,4.883909137924529,5.715429376610795,5.171278518770703,6.516236616738559,,,-inf,,5.132308055671906,4.953388417623194,5.611786503795796,4.772571146626432,4.706725215405963,4.411885406316484,4.143816126779958,,4.767568408355578,5.541692341276284,,5.150051596538566,,6.157355951769597,5.525040834436053,,,4.6794111669499525,,6.068469953861892,4.640071534344559,5.195903957358745,4.887072223714707,5.149535369183173,5.8349894886081035,4.8569926996631985,,4.251968152317426,,5.043135878463186,4.666333252320842,5.450539665219463,4.662508090569287,6.643179539062159,,,,,4.936271961374411,4.2738616820324955,5.388634644733495
2012-07-31,,,9.162032724613944,,5.460493521100055,4.980264285013654,5.1207983438929725,4.592961383093361,,4.904459325299852,4.986502817904133,8.36068724555319,5.0463045519133685,4.79471254198113,,4.75445316623451,5.433007515083941,,4.539707337117001,4.499778594746326,4.72864843206843,,5.1132278497509995,5.58014497871982,,5.166153818929338,,5.009004480379765,5.274855377091515,5.993464502291557,5.03656771199248,4.391618837426873,7.276185371964884,5.028963511276638,6.105620782141121,5.785353431373769,4.949578630725566,4.220434207061669,,4.952057608786249,5.283290612687071,5.147939852962925,4.598432044612357,,5.127226279835706,,6.3169744213045975,4.708892721075548,5.463287673244187,4.649847906505575,5.86593745743161,,4.700464035988437,5.420940962012661,6.018402274597415,4.75999105978007,4.7559534770866385,2.799786244396391,5.667641040677808,4.903608206015799,5.134579819591831,5.358169850608619,8.981506516340746,,,5.836824268866485,,4.898022418372957,5.785391101428763,,4.657651295667657,6.021706631940668,4.475278256720513,,5.0278525515763866,,7.5858778056053,5.185015078200293,4.600462742299633,,5.262813966304395,4.783899031251929,5.002587704910352,,,4.884678112374794,4.752173211404889,5.472889111547711,,6.363020987996351,7.379950236262529,,4.815977866308801,4.779082688691838,,4.4927476846503245,4.540436412855677,,4.504398449974807,5.7850055150104955,,4.7949165690203035,5.3223555376257226,4.722712701299726,5.047474595733728,,5.350473131041749,,6.64406787394671,4.797216185790167,5.307172123899942,4.823225344385138,,,,-inf,,4.83417766906642,4.614435375821048,,4.368227062806195,4.8043243702602165,4.7817018267998685,4.070164064700579,,4.614719411578859,4.783013809560594,,4.996499246974742,,6.085306639551723,5.244648011385921,,,4.3946705579630585,,,4.7394709839954565,4.719529043924105,4.820844109201328,5.140314534415936,5.496140618277764,4.852007207076543,,3.9492361220638275,,5.0173808173533985,5.070866150631594,5.404025351744101,4.722909814269862,6.335165628152502,,,,,4.825559880876346,4.207917771159423,5.796477741471072
2012-08-31,,,9.08828241987023,,4.727589246096206,5.132084949483967,5.150100218188079,4.394386324366032,,4.647486534712719,4.96272136312778,8.110019471891338,4.9200272230232,4.5177005468228,,4.740892957502264,4.988384305814173,,4.837153876930809,4.261863915919851,5.158153837994623,,5.234089326300087,5.406042670096502,,5.10674852867121,,4.907975760066315,5.367641458451202,5.5319218111442545,4.68479673046124,4.27177508335152,7.498644859113224,5.265651874540972,5.8367694092631845,5.9251224804087945,4.859192783290949,4.047976854529541,,4.795552727663925,5.691648389583435,4.932697486604242,4.585977009497983,,5.1992795504027045,,6.121757155323272,4.718373885115519,5.509118023944868,4.623528321282962,5.777325416648465,,4.744450116007342,5.1920059617639645,5.791654077674288,4.756843592903511,4.669990188403558,2.3945747110418325,5.886174012443083,4.909931504951589,5.199582818033594,5.475305430704707,8.895570512299374,,,5.527907225924954,,4.812897009212912,5.454435484881606,,4.3418007783299455,6.444806629888246,4.063939640498979,,5.0093521549196005,,7.066953755522176,4.900424485157991,4.401819034513845,,5.314264074496532,5.047492206489009,4.373463118022527,,,5.234027224587991,4.884087285111516,5.6856768660429235,,6.231370414288159,7.270841190736735,,4.744429724388227,5.021301930437146,,4.458751301087345,4.252525729256621,,4.892876215810497,5.415718527351672,,4.391927696343897,5.373198752265694,4.4913633959778965,4.995473905509149,,5.36239071258875,,6.377145498544513,4.905002600821414,5.142755484363894,4.507770417410298,,,,-inf,,4.645247614113896,4.52364052507586,,4.318271288023549,4.415438088953987,4.315951959382176,3.974897932908595,,4.5048037556350895,4.930254987451985,,4.718654276403819,,6.311576637511468,5.3359686877574095,,,4.484377034012254,,,4.739671408274565,4.969551736525424,4.687552032701341,4.920494983508928,5.6655720586984355,4.68175241872624,,3.9719601739528767,,5.0690446142817756,4.750730130249709,5.0074397782756614,4.343108463065091,6.034692265973911,,,,,4.572726132719499,3.9709918076285433,5.369618635652478
2012-10-31,,,9.471636592851969,,5.589918991389612,5.053340358296923,5.022302269231738,4.477871924030885,,4.678776926365279,4.794839518492875,8.41391653142318,4.915332449026085,4.891571902450659,,4.811756328205618,5.2109647004756505,,4.465467758368781,4.615179905395813,4.823287748086947,,5.095956790252658,5.467793037874851,,5.146613197579298,,4.971447966312321,5.28899679289319,5.733610951550475,4.538463186469606,5.07119324820955,6.911054281910839,4.945574475260566,6.3350640793549555,5.73300100346068,4.570046258767105,4.183871988068237,,4.959101283496053,5.059867226712795,5.519321262142897,4.492629391806754,,4.796378939543453,,6.263861057212156,4.754129739913489,4.943253263786143,4.589365852518471,5.52920108791132,,4.659482131380407,5.514735844963813,5.749476117136609,5.111454935424028,4.506079742380858,2.6608476116846234,6.048999069548588,4.675679677575546,5.39510367889047,5.580082651927686,9.317944769971994,,,5.673870611307178,,4.860813953034091,5.343289946956008,,4.674755948845181,6.662844954340207,4.524720435647591,,5.401924825927779,,7.777540675914173,4.855310450588549,4.5775179060055295,,4.853380609996055,4.5388376642791,4.325943949960498,,,5.370185587557252,4.553043750514699,5.285551793869228,,5.670060790589594,7.3378453679293845,,4.892535107861674,4.908764902142244,5.302463885621714,4.547543320071871,4.594571932155274,,4.673256891951208,5.559940521762193,,4.303456147500495,5.245992203717144,4.989444150415383,4.725057863919731,,5.170954238399026,,6.306738907101616,4.775079908441137,5.068736837907955,5.361251537981185,,,,-inf,,4.844886766958696,4.91828845353462,,4.320194661770453,4.337470983493431,4.270814819222503,3.997070244891469,,4.324015264575417,4.98409821015472,,4.906801518704749,,6.299273944998566,5.5598940410403195,,,4.397876220872298,,,5.115948665942522,4.5553623727459485,4.83194781374287,4.793973705602281,5.710662484076804,4.746669615915705,,3.7964107753523804,,5.175086466676843,4.641641857300299,5.10801051166823,4.684456670439365,6.0793111841033,,,,,4.450943967158955,3.9427855397575544,5.560264592559821
2012-11-30,,,9.534436405310478,,5.205172150005383,4.884531535550053,5.2298884746923076,4.6158636373248765,,4.740373045299101,4.719314947497843,8.22034898139864,5.158414817153337,5.054221001702395,,4.910029844631513,5.644239784133406,,4.798441360889181,4.608375056462726,4.728221354507585,,5.029545581320616,5.305327983685883,,5.04893530668178,,4.759618660654267,5.184516979394334,5.414272386185885,4.624201729491805,4.9764434275710085,7.11193318773256,5.132665947168272,6.37653171622538,5.858600089762462,4.770071410175028,4.175900277154113,,4.803142211410007,5.158402484405295,5.313218826127575,4.807723197858696,,5.307443499493177,,5.983743500768143,4.550370344537908,5.136597413728128,4.752274609389133,5.728449091782387,,5.268909439081115,5.4651851078838805,5.601407726036828,4.784245291742495,4.80739605769886,2.569482316193902,6.118035571624079,4.781764810349563,5.314213454047154,5.396073520091972,8.88737567595365,,,5.58237113848516,,4.757454383199841,5.60507345208672,,4.551146756179744,6.681294256900989,4.364166372727373,,5.43888796616913,,7.1325719047639335,4.793396058317565,4.3447129852803945,,5.422536947632096,4.672215160192526,4.209180118415685,,,5.069765300555676,4.973576049011358,5.42318890313226,,5.992111698015778,7.147917544966609,,4.876968941116132,4.723437864446976,5.171868279891387,4.558673860227404,4.430568883778897,,4.661954216951233,5.325938057588237,,4.417997501687376,5.423041896686016,5.159655838398867,4.928459868128563,,5.5409770131672955,,6.25865266080705,5.019373537902832,5.31193971100532,5.4401034052994035,,,,-inf,,4.66856040669997,4.9887779752739565,,4.159631703301453,4.568488788036333,4.103622185363872,4.173824246444913,,4.839743898588647,4.941892796572451,,5.045715188516816,,6.083700551207992,5.516544110546303,,,4.493336997577309,,,4.811610487337857,4.761876157229706,4.8746714933904975,5.052179707076965,5.88571061625249,4.647490527889496,,3.7899490995963294,,5.111013435355136,4.8901943846328395,5.035159663233754,4.56202432289284,6.168318035607165,,,,,4.7414346698073615,4.112381391250661,5.423007979640881
2012-12-31,,,9.470806359389655,,5.241482283474718,5.424469510378105,4.948196837108609,4.432412919306152,,4.544844073183643,4.5614967290545145,8.121233529849828,5.044235051578442,4.568192994591213,,4.789294849054143,5.0988441726910745,,4.561638090540435,4.301033481801342,4.609117791607476,,4.739837605381419,5.17618350043021,,5.223231446113185,,4.825072009351882,5.146491647510256,5.27225841902082,4.569748346532165,5.009154659301104,6.782391426739289,4.981130256780822,6.24780046069413,5.6984721118233015,4.620594895191922,4.152265000832564,,4.69435528301097,4.809672532765215,4.968035927899492,4.49022906542871,,5.15464143175812,,5.8784883569313715,4.583345172413689,4.951665257980692,4.446110426821931,5.356174529671729,,4.812728467439113,5.770283538197803,6.495081249165264,4.834408618529536,4.6087960308318845,2.6534133985063173,5.534746243555895,4.721248134567014,5.0987224333161665,5.6770253575178,8.774470216033837,,,5.291352258105259,,4.53942064784843,5.330470038695678,,4.546796473615699,6.447195814143773,4.332251795497349,,5.07601462146636,,7.777901580458839,4.756648378448455,4.439053097968744,,4.889635371323885,4.541993343954962,4.239981239579516,,,4.892274577341105,5.0126164906278525,5.198959769160868,,5.766307686621885,7.103331588042255,,4.720474797108412,4.586444307727473,4.823359097860827,4.327372257408688,4.37007360654917,,4.655216708707663,5.104567974408913,,4.507138451787256,4.985320358058017,4.835106869525477,4.647961602168777,,5.530349360196463,,5.55749223114547,4.784735174282686,5.46564512512329,5.059618929128939,,,,-inf,,4.88011517291033,4.739610513832023,,4.1405587804355175,4.431525921494328,4.19361344766485,4.136426580140742,,4.525031103497045,4.992521640019239,,4.9823297409455725,,6.011618683700808,5.4207233233645375,,,4.446611844970347,,,4.784676982275847,4.53936767491259,4.706053819515537,4.981764411874927,5.512786950659008,4.746289048487447,,3.697387655506388,,4.891876556486602,4.507147960422228,4.906073502077981,4.589006719532947,6.024846610596079,,,,,4.76564367355675,4.1009931270249576,5.653831246839117
2013-01-31,,,9.549296415311218,5.2210820010572245,5.337671235042191,5.0128044311983215,4.867246119357894,4.526222014224815,,5.236572561763573,4.795032374438467,8.445981784690957,5.0117817591674925,4.65484750968992,,5.545425937063805,5.379898424856827,,4.628376958720483,5.090349465079838,4.865036575176793,,5.038898257491883,5.363206400961295,,5.303345680852189,,4.836210030501642,5.249411550978015,5.158874723615711,4.593676697913599,4.589099182253962,6.826932289747477,4.9619892892759605,6.4377106927407795,5.667818824657836,4.5938697439888285,4.103300604207491,,4.937853508406312,4.9412465325322446,5.2573983469986665,4.647349954940503,,5.176457038924359,,6.168865777108488,4.2944819910111836,5.198298972355342,4.5954971185116165,5.40917141881752,,4.5617287608770685,5.825382415689241,5.7644866720004515,4.863936577146541,5.153372339313621,2.672134807097324,4.836284841271134,4.737396674972047,5.527234714148691,5.79150188251631,9.003082830153058,,,5.633752158159249,,4.4249709491922635,5.970008907522224,,4.575998047237238,6.5773251367481835,4.431957685185906,,5.491262410357226,,7.774886880334869,4.798523100372845,4.335940431018335,,4.802995301142184,4.737805682149154,4.355875436933214,,,4.974169110973117,5.265749553768316,5.146709139017608,,6.103987504623983,7.491222788430215,,4.687766869146669,4.637900121912337,4.9421366228155525,4.564035803368789,4.502469445414546,,4.552889387483327,5.514883204362693,,4.6046273862442995,4.891002093552577,5.024686956100377,4.864079273254292,,5.570224291663397,,5.329670362820266,5.127480123966894,5.093052087760632,5.151650718830016,,,,-inf,,4.6558260418536,4.828101628754331,,4.341812820051926,4.702586431894626,4.3972018078099016,4.13179212281697,,4.507326644828577,5.170377017688513,,5.051890449566275,,5.923567458871498,5.594334549550022,,,4.257802635671616,,,4.926216045025187,4.669311711480997,4.887533333724994,5.03403923531447,5.462714477497579,4.591624017969285,,3.751049238754172,,5.044194098566532,5.044866510127974,5.155329748413847,4.7999800604729685,6.118833109985511,,,,,4.499121127439296,4.023944403618333,5.824101239466039
2013-02-28,,,9.209635785491463,4.568609733564426,4.835361722649859,4.784633548360418,5.2806217891742415,4.4925804463386925,,4.9788866510861745,4.9803917408221565,8.241664920801853,5.3072961339602545,4.55355512386099,,4.908313867004767,5.2035483065784565,,4.858163443242464,4.6262028105972695,4.524396833580394,,5.067891733407923,5.047187157750882,,5.586744780686579,,5.147573853357278,5.48601937612534,5.155642299525934,4.9355813344434445,4.563305892835772,6.695951294244908,4.86853897967617,6.087531389365362,5.511775755960477,4.412898076725649,3.9338734088759173,,4.656313288048311,5.064625232873042,4.832522442983419,4.630861729625361,,5.398056399069284,,5.718698845558121,4.487378017255335,5.218296928744589,4.556024385765768,5.63430303906013,,5.034577686249919,5.144917484150755,5.635794244189391,4.858632527531896,5.20150603224574,2.4880280022204695,4.815148705931591,4.806402630353153,5.22758349778493,5.522783010772286,8.880091158114467,,,5.508512526306967,,4.540467364924208,5.5173885713954745,,4.481271620483055,6.364310724637041,4.119891078775923,,4.938970542716621,,7.184414528634924,4.547033067836555,4.171382154903112,,5.109513080265967,4.82057514895414,4.426582338142252,,,4.852420564944233,5.563216012266778,5.173159558430602,,5.94432379082274,7.020663277634696,,4.569355772180646,4.974670093547479,5.101524574993643,4.54053601816314,4.234687656629302,,4.482461878362685,5.206470615320646,,4.713745535364507,5.104085699585052,4.641525731075443,4.648863334703888,,5.7225098633032285,,5.1389336823220955,4.9221538563031695,5.5886783321795725,4.949728602314238,,,,-inf,,4.509434909038061,4.801457189317178,,4.363519157336645,4.350177807425876,4.248997181406548,4.015401328472104,,4.632921618729754,4.796176260328613,,4.804235899415776,,5.537552245014002,5.3967611941603915,,,4.355196936219805,,,4.595012147367637,4.891321036270487,4.64844690166256,5.250206638663144,5.449717994541171,4.713785649623907,,4.07649835871325,,5.145148567140549,4.7548549276754,5.124668390518179,4.658239740407438,6.1497180494587855,,,,,4.8004195599034025,3.9263505186111463,5.885773297692859
2013-04-30,,,9.36946834571737,4.717722947553286,4.589733774772447,5.014928734499996,5.055456412527745,4.356090920326205,,4.875086912435691,4.6555538837522805,8.355189890917599,5.248387703811267,4.807623312799481,,4.955975986540462,5.4399922209654115,,4.793201157133944,4.9086269651232595,4.747426900510525,,5.38538051309956,5.607368339612739,,5.47175723386904,,4.92838141075683,5.3498618787353855,5.404583100744275,4.6845403753546995,4.533559554959109,5.401265827520022,4.98487536556289,6.111452061823823,6.4835147277551695,4.565781842710754,4.208467841820515,,4.983588384263655,5.021050126941665,5.177644061701691,4.621258957479203,,5.257745196572411,,6.228029543844252,4.507956601903723,5.159833021109848,4.7325103640133275,5.790934794404759,,4.725905317646866,5.365198501399248,6.210753943314034,5.112803331781772,5.233993284551173,2.720552953784448,5.2213449563090935,4.7903292207616515,5.395020532263139,5.823944946978386,9.024733886956305,,,5.727074844026823,,4.61932804399219,5.386823040619397,,4.722598558508449,6.322720705744001,4.64704344675012,,5.516776937904414,,7.672351131277175,4.918641188790068,4.377522848937157,,4.9921528441290555,4.933234357280596,4.404278716362909,,,4.538779693197567,4.981432246668076,5.07350639641502,,5.7137772454416345,6.958487245003923,,4.611499988434461,4.629498324429941,4.962230844507331,4.4392096202434805,4.573594787135787,,4.552545498908121,5.286681785564651,,4.66666332211948,5.055142719107627,5.271606778316883,5.024361556047862,,6.1571386048777335,,5.316479819140644,5.119315936093953,5.40699456735417,4.985041672110246,,,,-inf,,4.957695391398647,5.284009229992901,,4.372332008164881,4.695041142122912,4.41934995544898,4.063431994158115,,4.381919745678002,5.260863857202803,,5.25101287401102,,5.633230803411914,5.812416285454422,,,4.650179938457988,,,4.805262731932429,4.823608310099447,5.0925010559455774,4.773893832189061,5.42965542417461,5.394078397632527,,4.1313379170821225,,5.274641288275956,5.021621680223445,5.224552100467458,4.655620795217811,5.9847135638342825,,,,,4.581653973006826,4.149054479597563,5.810408856013535
2013-05-31,,,9.220651094732393,4.330639338361731,4.613535432584294,5.085776743549561,4.9264413970394445,4.62526375049215,,4.504303959973194,4.738953710490324,8.090866383401448,5.380166610944635,4.962838742982159,,5.004070831939494,5.807851263814611,,4.756167502541993,4.73463436552629,5.083990981983839,,5.232738841400328,5.419243690185363,,5.571751192514187,,4.246054474525741,5.131316701033699,5.363921338924348,4.850126358236498,4.526472815121206,5.466829434978948,5.333650421645235,5.931263960991583,6.557454743098783,4.512378719971448,4.366712933617034,,4.703057646476444,5.290780284448794,5.03382217775842,4.728762907345935,,5.2163914987764155,,6.01485181342031,4.522914837840624,5.129656963804453,4.787104311238114,5.852190627058034,,5.297119515137237,5.584552133471718,5.996492291322502,5.2359512976888,4.790323791119219,2.5852548204479437,5.2019150771140685,4.833380063429372,5.212367037890026,5.874630719164558,8.944377573582946,,,5.501421947815797,,4.6412926677572495,5.617461096635511,,4.5481526839430755,6.194458711162432,4.466135501939674,,4.991116140829403,,7.439360925629651,4.713137314390731,4.386634371704467,,5.257998331501556,5.15378341794308,4.306678428558438,,,4.875193225722126,5.249875729065877,5.085590682627849,,5.592406235107213,7.01798247673857,,4.866606013487385,4.758093613621941,5.022399691497059,4.734665654046136,4.497801521652601,,4.4416077048960005,5.339218266188971,,4.993265143795056,5.092524777082672,4.9586302664109025,5.268072888514664,,5.8712162512905905,,5.288209828023557,5.142984131641898,5.464693805549214,4.842975361610765,,,,-inf,,4.876003700798697,5.116496281858277,,4.074751189482742,4.845853999621955,4.375051457507426,4.218906721435293,,4.673813961301111,4.979194302672453,,5.003746151020494,,5.402648875702473,5.520156244406583,,,4.599862833782384,,,4.588069573063484,4.821030787242328,4.694467197421964,5.149170485643315,5.30184981087906,4.796931497036261,,4.112377995345181,,5.137103232873046,4.749062914825729,4.995984737503681,4.7106723223585565,6.388804082729081,,,,,4.564604917319869,4.078267749087322,5.150836360547236
2013-07-31,,,8.84871781758867,3.9910910045659946,4.61187692199383,4.803514810686818,4.6030040554497935,4.467059268929807,,4.495746041338101,5.695642107095688,8.20897859082004,5.258509632901973,5.805495197218392,,5.3052972119965025,5.1729894309708495,,4.5508927935651045,4.781413981077872,4.650983483909651,,,5.399325410395701,,5.048146376664973,,4.318300444724878,5.275742863528885,5.2483709995254095,4.758821127711654,4.245968971289832,5.077927738773739,4.847476524110306,6.042223076337566,5.948284891019826,4.146706797254219,3.9883504810457397,,4.458842164748225,5.087446347356176,5.115844896198357,4.297895709902136,,4.956442631643475,,6.1086926497957705,4.517462063161631,5.123878958664367,4.533842336112578,5.619701764715477,,4.5672745717854095,5.40280883318303,5.625406595998957,5.414942225748313,5.015634811906449,2.5476063602742807,4.953958193669791,4.522792380443021,5.027392508374326,5.7520192036304145,8.939793666526905,,,5.414306427412734,,4.4498261830794705,5.197250096437269,,4.4475507698756385,5.804170912958477,4.4830110291049605,,5.320383121060598,,8.574790989801276,4.6688336361130895,4.2671047353022935,,4.752556884234194,4.5765756385191585,4.222696197469145,,,4.620246668525459,4.845006830181641,4.808182460035997,,5.509845476880023,7.207422405305348,,4.6366914695376105,4.543368295745184,4.738628794434587,4.536724473793489,4.331969449930104,,4.431665500252623,6.3742669367434965,6.025148650595534,4.476324940161008,4.7020608809735345,4.890738870326597,,,,,5.280736399264593,4.9327166957111235,5.221694574840416,4.927080173600265,,,,6.321212360432846,,5.248294423034785,4.624733285540167,,4.280938910521788,4.793244713654631,4.146360506636565,4.089833257177217,5.393069110773409,4.393500310529959,5.05045942644032,,5.202708156021258,5.198892152826709,5.670501576583659,5.476793842024467,,5.810257248401484,4.521703663730167,,,4.426553852016951,4.5831290461541565,4.629340888901087,4.633148068246477,5.087637276657739,4.658643198843887,,3.8895400440235917,,5.031216934553269,4.7384084012592975,4.962961523360087,4.770365084480699,6.466424264137323,,5.789172116888937,,,4.2511672353892305,3.979273257685611,5.220895849676124
