Date,AAL,AAOI,AAON,AAPL,ACAD,ACHC,ACIW,ACLS,ADBE,ADEA,ADI,ADMA,ADP,ADSK,ADTN,ADUS,AEHR,AEIS,AGIO,AGNC,AGYS,AKAM,ALGN,ALGT,ALNT,ALNY,AMAT,AMBA,AMCX,AMD,AMED,AMEH,AMGN,AMKR,AMSWA,AMWD,AMZN,ANDE,ANGI,ANIK,ANIP,APA,APOG,ARCB,ARLP,ARWR,ASTE,ATEC,ATNI,ATRC,ATRI,ATRO,ATSG,AVAV,AVGO,AVNW,AVT,AVXL,AXON,AZPN,AZTA,BBSI,BCPC,BCRX,BECN,BIIB,BJRI,BKNG,BKR,BLBD,BLFS,BLKB,BLMN,BLUE,BMRN,BOOM,BRKR,CAKE,CALM,CAR,CASS,CBAY,CBRL,CCOI,CCRN,CDMO,CDNS,CDW,CECO,CELH,CENT,CENTA,CENX,CEVA,CGNX,CHDN,CHEF,CHRD,CHRW,CHSCN,CHSCO,CHSCP,CHTR,CHUY,CLDX,CLMT,CMCO,CMCSA,CMTL,CNSL,CNXN,COHU,COKE,COLM,COMM,COO,CORT,COST,CPRT,CPRX,CRAI,CRMT,CROX,CRUS,CSCO,CSGS,CSWC,CSX,CTAS,CTLP,CTSH,CVCO,CVGW,CVLG,CVLT,CYRX,CYTK,DAKT,DENN,DGII,DHC,DHCNI,DIOD,DISH,DJCO,DLTR,DMLP,DMRC,DORM,DSGR,DVAX,DXCM,DXPE,EA,EBAY,EGHT,ENPH,ENSG,ENTG,EQIX,ERII,EXAS,EXEL,EXLS,EXPE,EXPO,EXTR,EZPW,FANG,FARO,FAST,FCEL,FCFS,FELE,FFIV,FIVE,FIZZ,FLWS,FOLD,FORM,FORR,FOXF,FSLR,FTNT,FWONA,FWRD,GDEN,GEN,GERN,GIII,GILD,GLAD,GLDD,GLPI,GNTX,GOGO,GOOD,GOOG,GOOGL,GPRE,GRPN,GT,HAIN,HALO,HAS,HAYN,HCKT,HCSG,HDSN,HEES,HIBB,HLIT,HNRG,HOLX,HON,HROW,HSIC,HSII,HST,HSTM,HTLD,HUBG,HURN,HWKN,IAC,IART,ICFI,ICUI,IDXX,IEP,IESC,ILMN,IMGN,IMKTA,INCY,INSM,INTC,INTU,INVA,IONS,IOSP,IOVA,IPAR,IPGP,IRBT,IRDM,IRWD,ISRG,ITCI,ITRI,JACK,JAKK,JBHT,JBLU,JBSS,JJSF,JKHY,JOUT,KALU,KDP,KELYA,KELYB,KFRC,KLAC,KTOS,LAMR,LANC,LAND,LECO,LFUS,LGIH,LGND,LIN,LINC,LIND,LKQ,LMAT,LNW,LOGI,LOPE,LQDT,LRCX,LSCC,LSTR,LWLG,LYTS,MANH,MAR,MARA,MASI,MAT,MATW,MBUU,MCHP,MCRI,MDGL,MDLZ,MDRX,MDXG,META,MGEE,MGNX,MGPI,MGRC,MIDD,MITK,MKSI,MLAB,MLKN,MMSI,MNKD,MNRO,MNST,MODV,MPWR,MRTN,MRTX,MRVL,MSFT,MSTR,MTCH,MTSI,MU,MVIS,MXL,MYGN,MYRG,NATR,NBIX,NCMI,NDSN,NEO,NEOG,NFLX,NRC,NSIT,NSSC,NTAP,NTCT,NVAX,NVDA,NVEC,NVEE,NWL,NWS,NWSA,NXST,NYMT,ODFL,OFLX,OLED,OMCL,ON,OPCH,OPK,ORLY,OSIS,OSPN,OSUR,PAA,PACB,PAGP,PANL,PANW,PARA,PATK,PAYX,PCAR,PCH,PCRX,PCTY,PDCO,PDFS,PEGA,PENN,PEP,PINC,PLAB,PLPC,PLUG,PLUS,PLXS,PODD,POOL,POWI,POWL,PPC,PRDO,PRFT,PRGS,PRTA,PSMT,PTC,PTCT,PTEN,PTSI,PZZA,QCOM,QDEL,QLYS,QNST,QRTEB,RARE,RBBN,RDNT,RDUS,REG,REGN,RGEN,RGLD,RGP,RICK,RMBS,ROCK,ROIC,ROP,ROST,RUSHA,RUSHB,RVNC,SAIA,SANM,SATS,SAVA,SBAC,SBGI,SBRA,SBUX,SCHL,SCSC,SCVL,SFM,SGEN,SHEN,SHOO,SHYF,SIGA,SIRI,SKYW,SLAB,SLP,SMCI,SMTC,SNPS,SP,SPLK,SPOK,SPSC,SPTN,SPWR,SRDX,SRPT,SSNC,SSP,SSYS,STAA,STLD,STRA,STRL,SUPN,SVC,SWBI,SWKS,SYNA,TAST,TECH,TER,TGTX,THRM,TILE,TITN,TMUS,TNDM,TRIP,TRMB,TRNS,TRS,TSCO,TSLA,TTEC,TTEK,TTGT,TTMI,TTWO,TVTX,TXN,TXRH,UAL,UCTT,UFPI,UFPT,ULH,ULTA,UPBD,URBN,USLM,UTHR,VC,VCEL,VCYT,VECO,VIAV,VICR,VLGEA,VRNS,VRNT,VRSK,VRSN,VRTX,VSAT,VSEC,VTNR,VTRS,WBA,WBD,WDAY,WDC,WDFC,WEN,WERN,WINA,WIRE,WW,WWD,WYNN,XNCR,XRAY,XRX,ZBRA,ZD,ZEUS,ZG,ZUMZ,ZYXI,A,AA,AAP,AAT,ABBV,ABG,ABR,ABT,ACCO,ACM,ACRE,ADC,ADM,AEO,AGCO,AGX,AIN,AIR,AIT,AIV,AKR,AL,ALB,ALEX,ALG,ALK,ALLE,ALSN,ALX,AMC,AME,AMH,AMN,AMRC,AMT,AN,ANF,AORT,AOS,APD,APH,AR,ARE,ARI,ARMK,ARR,ARW,ASGN,ASH,ATEN,ATGE,ATI,ATR,AVB,AVNT,AVY,AWI,AXL,AYI,AZO,AZZ,B,BA,BAH,BALL,BAX,BBW,BBWI,BBY,BC,BCC,BCO,BDC,BDN,BDX,BERY,BFAM,BFH,BFS,BG,BGS,BH,BHE,BIO,BKD,BKE,BLDR,BLW,BMI,BMY,BR,BRC,BRT,BRX,BSX,BURL,BWA,BWXT,BXC,BXMT,BXP,BYD,BYON,BZH,CACI,CAG,CAH,CAL,CALX,CAPL,CAT,CBT,CBZ,CCI,CCK,CCL,CCO,CDE,CDP,CE,CF,CHD,CHE,CHGG,CHH,CHS,CI,CIM,CIVI,CL,CLDT,CLF,CLH,CLW,CLX,CMC,CMG,CMI,CMP,CNC,CNK,CNMD,CNX,CODI,COHR,COP,COR,COTY,CPB,CPE,CPS,CPT,CRI,CRK,CRL,CRM,CRS,CSL,CSR,CSV,CTO,CTRA,CTS,CUBE,CUK,CUZ,CVI,CVS,CVX,CW,CXT,CXW,CYH,DAL,DAN,DAR,DBI,DCI,DCO,DD,DDD,DDS,DDT,DE,DECK,DEI,DG,DGX,DHI,DHR,DIN,DINO,DIS,DK,DKL,DKS,DLB,DLR,DLX,DOC,DOV,DPZ,DRH,DRI,DRQ,DVA,DVN,DX,DXC,DY,EAT,EBF,ECL,EFC,EGLE,EGP,EHC,EL,ELME,ELS,ELV,EME,EMN,EMR,ENOV,ENS,ENV,EOG,EPAC,EPAM,EPC,EPR,EQC,EQR,EQT,ESE,ESI,ESRT,ESS,ETD,EVC,EVRI,EW,EXP,EXPD,EXR,F,FBIN,FC,FCN,FCX,FDX,FI,FICO,FIS,FIX,FL,FLO,FLR,FLS,FLT,FMC,FR,FRT,FSS,FUL,FUN,GATX,GBX,GCI,GCO,GD,GE,GEL,GEO,GES,GFF,GGG,GHC,GIC,GIS,GLP,GLW,GM,GME,GMED,GNRC,GPC,GPI,GPK,GPN,GPS,GRBK,GRC,GTLS,GTN,GVA,GWRE,GWW,H,HAE,HAL,HASI,HBI,HCA,HD,HEI,HEP,HES,HHH,HI,HII,HIW,HL,HLIO,HLT,HLX,HNI,HOG,HOV,HP,HPQ,HR,HRB,HRI,HRL,HSY,HT,HUBB,HUM,HUN,HVT,HXL,HY,HZO,IBM,IBP,IDT,IEX,IFF,IGT,IIIN,INGR,INN,IP,IPG,IQV,IRM,IRT,IT,ITGR,ITT,ITW,IVR,IVT,J,JBL,JBT,JNJ,JNPR,JOE,JWN,K,KAI,KAMN,KAR,KBH,KBR,KEX,KFY,KIM,KMB,KMT,KMX,KN,KNX,KO,KOP,KR,KRC,KRG,KRO,KSS,KWR,LAD,LADR,LCII,LDOS,LEA,LEG,LEN,LH,LHX,LII,LLY,LMT,LNN,LOW,LPX,LRN,LTC,LUMN,LUV,LVS,LXP,LXU,LYV,LZB,M,MA,MAA,MAC,MAN,MAS,MATV,MATX,MCD,MCK,MCS,MD,MDC,MDT,MDU,MED,MEI,MFA,MGM,MHK,MHO,MKC,MLI,MLM,MLR,MMM,MMS,MO,MOD,MODG,MODN,MOH,MOS,MOV,MPC,MPLX,MPW,MPX,MRC,MRK,MRO,MSA,MSCI,MSI,MSM,MTDR,MTH,MTN,MTRN,MTW,MTX,MTZ,MUR,MUSA,MWA,MYE,NCLH,NEM,NEU,NGVC,NHI,NKE,NLY,NNN,NOC,NOG,NOV,NOW,NPK,NPO,NR,NRP,NS,NSC,NSP,NUE,NUS,NVR,NX,NYT,O,OC,ODC,OHI,OI,OII,OIS,OLN,OLP,OMC,OMI,ORC,ORCL,OSK,OXM,OXY,PAG,PARR,PBF,PBH,PBT,PDM,PEAK,PEB,PFE,PG,PGTI,PH,PHM,PII,PKG,PLD,PLOW,PM,PMT,POST,PPG,PRG,PRGO,PRIM,PRLB,PRO,PSA,PSX,PVH,PWR,PXD,QTWO,R,RAMP,RBC,RC,RCL,RES,REX,REXR,RGR,RH,RHI,RHP,RITM,RL,RLJ,RMD,RNG,ROG,ROK,RPM,RPT,RRC,RS,RTO,RTX,RVTY,RWT,RYN,SAH,SAIC,SAM,SAVE,SBH,SBR,SCCO,SCI,SCL,SCS,SEAS,SEE,SEM,SGU,SHO,SHW,SITC,SIX,SJM,SJT,SKT,SKX,SKY,SLCA,SLG,SLGN,SM,SMG,SMP,SNA,SNX,SON,SPG,SPH,SPLP,SPR,SPXC,SRC,SRI,SSD,SSTK,STAG,STE,STWD,STZ,SUI,SUN,SWK,SWN,SXC,SXI,SXT,SYK,SYY,T,TBI,TDC,TDG,TDS,TDW,TDY,TEX,TFX,TGI,TGNA,TGT,THC,THO,THR,THS,TJX,TKR,TMHC,TMO,TNC,TNL,TOL,TPC,TPH,TPL,TPR,TPVG,TPX,TR,TRI,TRN,TROX,TSN,TTC,TTI,TWI,TWO,TXT,TYL,UAA,UAN,UDR,UHAL,UHS,UHT,UI,UIS,UMH,UNF,UNFI,UNH,UNP,UPS,URI,USM,USNA,USPH,UTI,UVV,V,VEEV,VFC,VGR,VHI,VLO,VMC,VMI,VNO,VPG,VRE,VSH,VTLE,VTOL,VTR,VVI,WAB,WAT,WCC,WELL,WEX,WGO,WHR,WKC,WLK,WLY,WLYB,WMK,WMT,WNC,WOLF,WOR,WPC,WSM,WSO,WSR,WST,WTI,WTS,WU,WWW,WY,X,XOM,XPO,XPRO,XYL,YELP,YUM,ZBH,ZTS,ZWS,EVI,GSAT,NHC,REI,REPX,SEB,TELL
2011-01,0.25,0.0,0.15,0.2,0.2,0.15,0.2,0.05,0.35,0.2,0.3,0.0,0.4,0.25,0.25,0.15,0.1,0.1,0.0,0.1,0.15,0.35,0.4,0.0,0.15,0.25,0.2,0.0,0.0,0.15,0.15,0.1,0.35,0.3,0.25,0.2,0.25,0.2,0.0,0.2,0.1,0.2,0.2,0.25,0.1,0.05,0.1,0.1,0.1,0.4,0.15,0.3,0.2,0.05,0.35,0.15,0.15,0.0,0.1,0.35,0.1,0.25,0.2,0.1,0.2,0.25,0.35,0.15,0.3,0.0,0.0,0.35,0.0,0.0,0.45,0.25,0.2,0.15,0.2,0.3,0.25,0.0,0.4,0.15,0.25,0.1,0.15,0.0,0.3,0.05,0.15,0.15,0.15,0.15,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.2,0.25,0.0,0.1,0.25,0.25,0.4,0.15,0.25,0.25,0.25,0.0,0.4,0.0,0.3,0.15,0.25,0.2,0.1,0.3,0.4,0.2,0.25,0.25,0.3,0.1,0.15,0.2,0.0,0.15,0.15,0.1,0.35,0.25,0.0,0.0,0.3,0.25,0.15,0.05,0.0,0.4,0.4,0.05,0.3,0.25,0.25,0.25,0.1,0.2,0.3,0.1,0.25,0.35,0.2,0.0,0.2,0.2,0.15,0.05,0.1,0.2,0.25,0.2,0.25,0.2,0.2,0.0,0.15,0.45,0.05,0.2,0.3,0.2,0.0,0.2,0.0,0.2,0.15,0.3,0.0,0.25,0.1,0.0,0.15,0.3,0.2,0.05,0.1,0.45,0.2,0.25,0.0,0.3,0.0,0.05,0.15,0.15,0.1,0.0,0.15,0.2,0.2,0.2,0.25,0.15,0.15,0.2,0.15,0.2,0.2,0.25,0.3,0.25,0.1,0.25,0.25,0.2,0.3,0.35,0.25,0.15,0.2,0.25,0.3,0.2,0.4,0.45,0.25,0.4,0.2,0.15,0.2,0.2,0.1,0.2,0.25,0.15,0.05,0.2,0.0,0.35,0.1,0.15,0.15,0.2,0.3,0.0,0.25,0.4,0.3,0.35,0.2,0.25,0.25,0.35,0.35,0.2,0.2,0.15,0.05,0.25,0.25,0.3,0.15,0.3,0.0,0.25,0.05,0.0,0.15,0.25,0.15,0.0,0.2,0.55,0.3,0.15,0.1,0.15,0.2,0.2,0.4,0.15,0.3,0.25,0.2,0.0,0.25,0.2,0.3,0.0,0.15,0.25,0.25,0.25,0.2,0.05,0.0,0.25,0.0,0.15,0.25,0.15,0.15,0.1,0.35,0.3,0.05,0.1,0.2,0.3,0.1,0.1,0.15,0.0,0.15,0.4,0.35,0.25,0.0,0.15,0.0,0.2,0.2,0.2,0.35,0.25,0.2,0.2,0.2,0.2,0.35,0.0,0.2,0.35,0.3,0.25,0.15,0.25,0.1,0.0,0.3,0.0,0.0,0.05,0.3,0.3,0.0,0.2,0.2,0.2,0.15,0.2,0.25,0.2,0.1,0.1,0.15,0.1,0.0,0.0,0.0,0.35,0.35,0.15,0.2,0.2,0.0,0.0,0.45,0.15,0.15,0.3,0.15,0.0,0.15,0.15,0.1,0.2,0.25,0.3,0.35,0.35,0.25,0.25,0.1,0.1,0.3,0.0,0.1,0.3,0.0,0.3,0.2,0.3,0.25,0.2,0.0,0.3,0.05,0.0,0.1,0.05,0.3,0.3,0.35,0.15,0.15,0.35,0.2,0.3,0.25,0.1,0.3,0.3,0.35,0.15,0.0,0.2,0.25,0.3,0.15,0.2,0.25,0.25,0.4,0.25,0.3,0.25,0.0,0.2,0.15,0.25,0.15,0.15,0.15,0.2,0.15,0.25,0.2,0.3,0.3,0.2,0.0,0.25,0.2,0.15,0.1,0.25,0.15,0.3,0.15,0.25,0.15,0.1,0.3,0.25,0.0,0.2,0.15,0.05,0.3,0.3,0.45,0.2,0.15,0.1,0.3,0.25,0.15,0.0,0.0,0.3,0.25,0.15,0.2,0.2,0.3,0.25,0.15,0.15,0.35,0.0,0.3,0.2,0.1,0.1,0.2,0.2,0.35,0.25,0.2,0.3,0.2,0.3,0.15,0.0,0.0,0.25,0.2,0.2,0.15,0.0,0.35,0.3,0.5,0.15,0.25,0.2,0.0,0.35,0.25,0.1,0.0,0.25,0.5,0.2,0.15,0.1,0.25,0.35,0.25,0.2,0.0,0.3,0.25,0.25,0.15,0.35,0.0,0.15,0.25,0.3,0.15,0.2,0.35,0.0,0.3,0.4,0.2,0.3,0.35,0.0,0.1,0.15,0.25,0.1,0.3,0.2,0.25,0.3,0.25,0.25,0.0,0.25,0.0,0.1,0.25,0.0,0.0,0.2,0.0,0.35,0.0,0.05,0.25,0.2,0.3,0.15,0.3,0.3,0.2,0.2,0.0,0.25,0.15,0.0,0.15,0.3,0.3,0.3,0.0,0.15,0.15,0.3,0.3,0.25,0.1,0.4,0.1,0.2,0.15,0.25,0.4,0.3,0.1,0.15,0.2,0.4,0.15,0.15,0.1,0.0,0.3,0.25,0.35,0.15,0.0,0.0,0.25,0.35,0.05,0.1,0.3,0.2,0.25,0.35,0.05,0.15,0.25,0.2,0.15,0.2,0.35,0.55,0.0,0.25,0.0,0.15,0.3,0.3,0.15,0.25,0.15,0.25,0.25,0.15,0.25,0.2,0.15,0.3,0.0,0.2,0.3,0.45,0.2,0.2,0.2,0.2,0.25,0.25,0.1,0.15,0.25,0.4,0.0,0.3,0.15,0.35,0.1,0.0,0.35,0.2,0.15,0.15,0.35,0.35,0.2,0.2,0.15,0.35,0.25,0.1,0.2,0.3,0.25,0.2,0.05,0.25,0.0,0.35,0.1,0.35,0.3,0.1,0.25,0.35,0.1,0.25,0.25,0.35,0.1,0.1,0.25,0.3,0.25,0.2,0.45,0.2,0.4,0.3,0.35,0.2,0.2,0.3,0.2,0.25,0.25,0.2,0.2,0.1,0.3,0.15,0.2,0.2,0.15,0.3,0.15,0.2,0.15,0.2,0.1,0.25,0.35,0.3,0.25,0.0,0.25,0.1,0.1,0.15,0.0,0.25,0.25,0.25,0.35,0.25,0.25,0.25,0.15,0.3,0.2,0.2,0.25,0.15,0.05,0.1,0.3,0.25,0.3,0.35,0.3,0.3,0.4,0.15,0.2,0.2,0.3,0.25,0.3,0.4,0.0,0.25,0.15,0.25,0.25,0.4,0.35,0.0,0.0,0.15,0.25,0.3,0.4,0.25,0.2,0.3,0.3,0.2,0.0,0.15,0.3,0.25,0.25,0.35,0.45,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.25,0.35,0.2,0.2,0.2,0.25,0.15,0.2,0.0,0.3,0.4,0.15,0.15,0.35,0.2,0.25,0.4,0.35,0.3,0.15,0.15,0.1,0.2,0.3,0.0,0.3,0.15,0.35,0.2,0.25,0.35,0.05,0.15,0.25,0.35,0.2,0.0,0.25,0.3,0.35,0.2,0.0,0.15,0.0,0.3,0.2,0.15,0.1,0.25,0.2,0.0,0.35,0.25,0.25,0.0,0.05,0.3,0.4,0.2,0.2,0.45,0.15,0.2,0.15,0.15,0.1,0.2,0.25,0.2,0.1,0.1,0.45,0.0,0.25,0.3,0.0,0.2,0.35,0.45,0.2,0.15,0.15,0.0,0.25,0.25,0.0,0.3,0.0,0.15,0.1,0.25,0.15,0.0,0.0,0.25,0.05,0.15,0.1,0.3,0.35,0.35,0.2,0.2,0.4,0.4,0.2,0.3,0.25,0.4,0.25,0.2,0.25,0.2,0.0,0.4,0.1,0.25,0.15,0.2,0.2,0.35,0.2,0.2,0.15,0.0,0.35,0.55,0.1,0.2,0.2,0.25,0.3,0.3,0.15,0.3,0.1,0.3,0.3,0.35,0.25,0.1,0.25,0.05,0.15,0.15,0.15,0.15,0.15,0.25,0.25,0.25,0.3,0.3,0.15,0.25,0.1,0.25,0.25,0.2,0.3,0.2,0.3,0.1,0.15,0.2,0.1,0.4,0.2,0.3,0.25,0.4,0.5,0.3,0.25,0.2,0.3,0.25,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.25,0.0,0.15,0.25,0.25,0.1,0.35,0.25,0.0,0.2,0.2,0.25,0.15,0.35,0.15,0.2,0.0,0.3,0.05,0.0,0.25,0.2,0.0,0.25,0.2,0.1,0.1,0.25,0.1,0.35,0.0,0.1,0.25,0.05,0.2,0.2,0.15,0.15,0.2,0.3,0.5,0.3,0.25,0.15,0.35,0.1,0.1,0.2,0.3,0.3,0.3,0.1,0.4,0.25,0.0,0.25,0.15,0.15,0.3,0.3,0.0,0.0,0.25,0.2,0.3,0.3,0.35,0.25,0.35,0.2,0.2,0.15,0.2,0.25,0.25,0.25,0.25,0.1,0.0,0.2,0.3,0.4,0.25,0.0,0.2,0.25,0.0,0.2,0.3,0.15,0.0,0.1,0.4,0.3,0.0,0.15,0.3,0.15,0.0,0.25,0.0,0.35,0.3,0.0,0.25,0.0,0.15,0.0,0.15,0.35,0.25,0.35,0.4,0.2,0.0,0.2,0.1,0.3,0.3,0.25,0.0,0.1,0.0,0.1,0.25,0.05,0.45,0.2,0.3,0.0,0.35,0.05,0.35,0.1,0.2,0.3,0.2,0.2,0.15,0.3,0.25,0.2,0.0,0.35,0.25,0.25,0.25,0.25,0.3,0.1,0.25,0.35,0.25,0.0,0.25,0.25,0.0,0.2,0.2,0.0,0.0,0.25,0.15,0.2,0.25,0.0,0.3,0.2,0.0,0.1,0.25,0.3,0.2,0.2,0.2,0.25,0.2,0.25,0.2,0.3,0.25,0.25,0.15,0.2,0.1,0.3,0.2,0.0,0.3,0.3,0.2,0.0,0.3,0.15,0.15,0.3,0.15,0.0,0.5,0.3,0.0,0.1,0.35,0.2,0.3,0.3,0.3,0.25,0.1,0.25,0.2,0.35,0.2,0.15,0.0,0.2,0.15,0.25,0.2,0.0,0.25,0.35,0.25,0.4,0.2,0.1,0.25,0.25,0.25,0.5,0.15,0.25,0.25,0.1,0.0,0.15,0.1,0.3,0.2,0.25,0.25,0.25,0.15,0.2,0.05,0.0,0.0,0.2,0.2,0.3,0.35,0.35,0.2,0.25,0.25,0.25,0.2,0.2,0.35,0.3,0.3,0.25,0.25,0.1,0.25,0.15,0.15,0.2,0.2,0.3,0.2,0.35,0.25,0.35,0.3,0.25,0.25,0.15,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.2,0.2,0.05,0.0,0.05,0.1,0.2
