,AA,AAL,AAPL,ABBV,ABT,ADBE,ADM,ADP,AMAT,AMGN,AMT,AMZN,APA,APD,AVGO,BA,BAX,BBY,BDX,BIIB,BMY,BSX,CAH,CAT,CCI,CCL,CHTR,CI,CL,CMCSA,CMI,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,DAL,DD,DE,DHR,DIS,DISH,DVN,EA,EBAY,ECL,EL,EMR,EOG,EQIX,EQR,F,FCX,FDX,GD,GE,GILD,GIS,GLW,GM,GOOG,GOOGL,GPS,HAL,HCA,HD,HES,HII,HON,HPQ,HUM,IBM,ILMN,INTC,INTU,ISRG,ITW,JNJ,JNPR,K,KMB,KO,KR,KSS,LLY,LMT,LOW,LUV,LVS,MA,MAR,MCD,MCK,MDLZ,MDT,MMM,MNST,MO,MOS,MPC,MRK,MRO,MSFT,MSI,MU,NEM,NFLX,NKE,NOC,NOV,NSC,NTAP,NUE,NVDA,NWSA,OMC,ORCL,OXY,PCAR,PEP,PFE,PG,PM,PPG,PSA,PSX,PXD,QCOM,REGN,SBUX,SCCO,SHW,SIRI,SPG,STZ,SWN,SYK,SYY,T,TGT,TJX,TMO,TMUS,TRI,TSLA,TXN,UNH,UNP,UPS,V,VFC,VLO,VRTX,WBA,WMT,XOM,YUM
2011-11-30,16.977436679908138,,16.185771257419425,,17.279913525533452,16.442514523807162,16.51265959741447,16.649506637031337,16.276400587201774,17.433485403639114,16.73089013129986,15.066647383759433,17.24795546224603,16.315254412439206,,17.541097506046114,16.370391491302264,,16.377245308420626,17.139668411263774,17.473758221828067,,16.179466376997723,17.636006260185084,,16.210276707166532,,,16.643495379434796,17.016360972209522,16.451641713244403,17.738348266458065,17.149156813174343,15.192791782200626,18.084345860972395,15.684357754279231,16.053983864063948,17.50527695669929,18.661489678483676,,17.091041661466395,17.078798568292523,16.637460244845865,17.90430939413319,,16.7865284597581,,16.403483776451488,,15.581031458697545,17.139008207629978,16.194577391919807,,,16.965961504800028,17.188640617389485,16.95175568543722,16.623761812519046,20.478646378121976,16.28051856757204,16.658109222441475,16.537315136370214,16.329522871972863,15.139197532890972,,,17.1417289440427,14.544547301853903,17.687320961305385,16.539642859821342,,17.2673536263658,16.697334693474623,,18.742937929403624,,18.34270938600183,,,16.543852109034244,18.655524673483008,16.085515652017765,15.835980898323669,16.711136388982837,17.64584255041271,15.543532857818237,16.013040578030537,17.171822286215992,16.566892793762197,17.043728291389318,,16.310813312663882,15.138590896113412,,18.08969755444495,16.7420267494462,,17.207595816261485,17.492978790514528,,17.212917144674893,16.28766190321364,15.23636346097961,18.081694873901714,16.59931841562036,18.832005759595457,16.24042459453245,,17.050784522923017,,15.826708694212687,16.351177425483073,16.975258404865052,16.823827093649843,16.16150161499575,,,,,18.429931543019464,17.781198610984497,15.678232253616688,18.093076862831765,18.388532389575573,18.65829272604341,18.151154037854212,,16.29295532071443,,,18.010804953981147,,16.395084905369973,15.020471296516245,,,16.83466722000814,,16.398574299781817,16.38632754807428,16.292785532327567,17.791888100838243,17.077162794149935,15.441343800864088,16.66440520002614,,15.77173441698966,,17.048184873486495,17.59945817946363,16.793745037787122,17.414673543694146,16.26983506508562,,,,,18.200823237679934,19.315459216972208,16.523001332333525
2011-12-30,16.830413088042267,,16.243714350597347,,17.31024632781293,16.473043034788635,16.460876844631876,16.712691806184125,16.2698854446702,17.53675424929708,16.753783660014864,14.961512161165372,17.15463469886211,16.33915103312312,,17.606736290574617,16.333778210231767,,16.395994805484502,17.09610602230627,17.54795348355115,,16.140192710270814,17.558718140422897,,16.19326468110439,,,16.653174853335614,17.06596836086236,16.361425456303316,17.69725115477913,17.125671047026636,15.038218793674387,18.053842434619558,15.653960208478665,16.007795720637002,17.554017990632552,18.6957153402586,,17.136939438372032,17.05977191792878,16.609964106911665,17.96595998936911,,16.73487360235609,,16.428184852998562,,15.531868149698349,17.02435435514018,16.142847640803353,,,16.980942947517157,17.11503766818975,16.958495421649438,16.629045819217772,20.606714258926782,16.307259585052023,16.669557653267827,16.51521855461402,16.28042691640971,15.213929706635248,,,17.077480318360344,14.443189116963813,17.756755618976953,16.483004775484897,,17.271040195072004,16.62005092365159,,18.720778968652393,,18.3158569127398,,,16.578965901281,18.668725143303348,15.978735186876879,15.864259240806641,16.749897576897084,17.685789888958432,15.528202505264902,15.870416096938051,17.26532968137778,16.524320763097702,17.09921904458702,,16.2217563743597,15.133961321168998,,18.138826300803963,16.699312833497753,,17.256346911130315,17.50145716773127,,17.25944979146889,16.242494536971844,15.233363769293636,18.14673679310034,16.64510656411474,18.846751228101706,16.236973336693243,,16.918219795208348,,15.832432209594849,16.31666844838603,16.922128380184045,16.78770506642411,16.146179872009856,,,,,18.22926089594754,17.73193303950403,15.617699831699657,18.129137828525714,18.463849275428476,18.69089741388317,18.190268104861175,,16.31950309541755,,,18.00897844208993,,16.451642872837805,14.989478820367337,,,16.872654947411363,,16.223532395032613,16.40845740267999,16.320089827610992,17.834447428409028,17.04867712455376,15.486500040051087,16.614948503932947,,15.756847625313467,,17.01474131238136,17.64125956025888,16.817916236855126,17.434544757971207,16.31578752091454,,,,,18.221547461753616,19.367771329217426,16.574642825960236
2012-01-31,16.99131206986476,,16.36337186050832,,17.28114553202537,16.563614870671888,16.461925240707203,16.726848004430888,16.406679714436404,17.593073440070476,16.810469822651037,15.077766374569103,17.243881016944247,16.3719440353711,,17.617988538319242,16.448232457230272,,16.444198945337707,17.16543196658352,17.46873861143863,,16.1980760713494,17.749172160419413,,16.1155682998119,,,16.641401508899385,17.180230639321923,16.528252549483927,17.631165170822232,17.112988645930518,15.179017267081562,18.140437926873545,15.7223199744332,16.117268562360312,17.581314974754186,18.664403147015328,,17.289798291223743,17.167521323017045,16.719969386924728,18.002613576015136,,16.76364911257759,,16.46920439687639,,16.25604619020174,17.122217512538633,16.21900093810404,,,17.128332486322044,17.349184543830756,17.04975861672377,16.676220458109885,20.650413576197398,16.484355274681764,16.662619133894722,16.506707852042478,16.450172158421765,15.106502820902305,,,17.141185524194977,14.547005372397162,17.811148157957348,16.474162993466553,,17.3367281293199,16.702717694673737,,18.76711105207041,,18.401561371670788,,,16.70586522838967,18.673744609717353,16.003893591158146,15.843277011010308,16.72233234850928,17.650294669818972,15.509027577560346,15.799902049930193,17.220549675471325,16.54172106175979,17.16006937410768,,16.36091771465852,15.08700844758803,,18.125986459899945,16.747057132848322,,17.270978525831953,17.560605189013454,,17.21637672812124,16.347613337969307,15.371465902581301,18.161743295603877,16.71503253690281,18.97560132545126,16.239562235513272,,16.94242041972542,,15.908531748026382,16.309288024498674,17.006562213424225,16.778605323474736,16.18590985465172,,,,,18.32662442961521,17.794702030316714,15.782884018018432,18.11883612558551,18.45269647342327,18.642267124661796,18.141840887912103,,16.35170256922236,,,18.08159658979332,,16.492316923311712,15.128751129935928,,,16.924932760203642,,16.198166382330704,16.51737205755724,16.35554686440703,17.825965943444466,17.040640151737584,15.540624250672298,16.77735610853113,,15.787130592330435,,17.12646742517735,17.66292551608796,16.893957158860164,17.46760336241884,16.306983274936055,,,,,18.2479691078213,19.35566421342086,16.650057209089685
2012-02-29,16.99525310312704,,16.535904559826832,,17.32557291079953,16.62441048853418,16.553562186950177,16.718414897498686,16.41041158815067,17.500422989792764,16.795717972940633,14.998875866131563,17.331457159287538,16.396739327231703,,17.634183342613273,16.49489168710234,,16.415871097324878,17.15280492619855,17.466565009056104,,16.16307577349423,17.794762710568172,,16.12670988077159,,,16.668156814588784,17.281406135227463,16.679341479311656,17.75554438689738,17.160869102539234,15.382517082037733,18.152074593783304,15.657138886638512,16.10605626186568,17.658497708636666,18.72859315868552,,17.289798291223743,17.12942876774808,16.72604472668733,18.024481761086697,,16.90243614030533,,16.592317971449592,,16.266521158454456,17.10895158617765,16.289211257829006,,,17.125106545696067,17.2669033085891,17.033227596193736,16.733403202458803,20.677228547735023,16.41398745973094,16.623709962424734,16.525299933955395,16.530150584684996,15.170178008194346,,,17.136006235662812,14.710376932467064,17.880336072111593,16.6166241280445,,17.369035138956963,16.602427608302804,,18.79221463568031,,18.426781841889284,,,16.754808421145594,18.669866015338656,16.087715016200143,15.907547095590898,16.740610449222757,17.684216328347038,15.515167755505653,15.877080651417968,17.220431449959715,16.624339554683896,17.216233294751557,,16.48521811524864,15.253541108426168,,18.135305213341663,16.771163330475144,,17.25924296847244,17.57754514289693,,17.274513129795977,16.378920765938954,15.460770404367304,18.159126505483997,16.796790764782813,19.05433403760325,16.310062474079796,,16.908507785940863,,15.945627172466963,16.347517691077815,17.115929715674476,16.738352270605795,16.31638935569068,,,,,18.362827563414346,17.83977680020369,15.827172012790685,18.08454238614514,18.450333393690197,18.712400971888393,18.252510746581283,,16.316598411198136,,,18.1405841043036,,16.509108500250864,15.069262103647691,,,16.92910259221108,,16.257997369457325,16.484546456908202,16.33236405218515,17.865304463452812,17.155883585445782,16.308447375737302,16.84531503676948,,15.851639783249393,,17.155984054383207,17.736605487718123,16.863135507302914,17.492617523448764,16.454118946933413,,,,,18.210103296488725,19.393550619959882,16.69498235449517
2012-03-30,16.980393837874907,,16.636006358239403,,17.40500397013926,16.666678743786903,16.56819824151687,16.741662510692873,16.426605892252255,17.49983482414852,16.80272423520834,15.118431970753717,17.25953456727518,16.420926776740394,,17.626414567126947,16.528725986365146,,16.440441896686696,17.23145309355463,17.51451134651049,,16.204909716827945,17.725056472993185,,16.184125388505294,,,16.716343775980143,17.301602171255702,16.674936035564695,17.748465081691897,17.214484105320295,15.45881295416954,18.214000108547676,15.681122772136836,16.18723647811306,17.651823846494526,18.71093495819733,,17.33009924052736,17.11024371315649,16.784827477063732,18.066227148621735,,16.87492465510249,,16.624258748702832,,16.32297690786612,17.145447252871357,16.26467215191516,,,17.133151678513862,17.154626378512862,17.05633231536491,16.73544938197862,20.729387215867387,16.484355274681764,16.653032652689184,16.602033765551315,16.5158288579948,15.206688870565564,,,17.04097942720251,14.635259149721362,17.94247649975346,16.521746484443362,,17.39357639422063,16.54714842692492,,18.851040200684203,,18.47188026764338,,,16.78640988309765,18.68329726414026,16.09297317070004,15.931703948269721,16.764619088919016,17.74921970957303,15.533493994305484,15.890734922703366,17.246341832819763,16.64060697864112,17.316719446812794,,16.524213359324285,15.254826074900151,,18.123348672254668,16.82091646679385,,17.2869253652807,17.59575701421172,,17.31333319830069,16.33538929283282,15.503410597431394,18.176218779495308,16.729987402298267,19.07058422733658,16.26932334809645,,16.76711214399843,,15.953775340237664,16.368529086969968,17.07961433862919,16.62520911326642,16.356727038597906,,,,,18.359745834347102,17.753488912903528,15.84483713759563,18.13730430510569,18.519799493793652,18.706319444138412,18.320442334485055,,16.355171540745967,,,18.23094033174697,,16.64969357710499,15.055170801250915,,,17.001691157322288,,16.18067325694976,16.522130031382428,16.347209174908045,17.8860104533282,17.183372921793836,16.389729139438355,16.843416934153144,,15.848875776794442,,17.163750513803556,17.795176137894778,16.83768996756176,17.5399282656481,16.468028773583573,,,,,18.252028872890005,19.396205868164493,16.766909561832232
2012-04-30,16.951024668788026,,16.60969348580104,,17.426005104692344,16.644278687567894,16.541632246447822,16.749423372306353,16.388958416447444,17.544996121114256,16.845860243053522,15.253948997126894,17.21554068578357,16.349713540298037,,17.65856681349333,16.452814962587556,,16.450691733414388,17.293085569644585,17.51327107924928,,16.185232387987284,17.69343864270193,,16.196825005521532,,,16.73447239832207,17.31831439257965,16.63923470740316,17.689114544414146,17.18520482076601,15.466677881631567,18.16984292627445,15.716278471899203,16.1390505261895,17.651543167575582,18.70485329358387,,17.30791511636485,17.12812949291207,16.752525903539826,18.050804947877452,,16.856905597655086,,16.73010708471954,,16.376567987824316,17.15232268549043,16.25464564953337,,,17.03637547524738,17.170019753767534,17.01503897379713,16.659292632934402,20.704670169677108,16.547024569471983,16.64645024461406,16.621028454643508,16.406779550373024,15.148265546285225,,,17.07154097587887,14.719707099049668,17.971469625224657,16.398989226605142,,17.387167762399198,16.58543286856815,,18.843487382978402,,18.422341686820808,,,16.790951397446115,18.670173232975266,16.027501935985388,15.872953963236803,16.82475786649014,17.77995461223912,15.493067512575841,15.892731298200914,17.27377420327799,16.648146178929885,17.324016559080366,,16.487414683552664,15.328251227195352,,18.116700427943456,16.861551894372248,,17.26750407581921,17.597436590578976,,17.355825283438907,16.289687504139636,15.46221382469198,18.197858255530484,16.652622577780267,19.06311695046111,16.187077441548258,,16.69388921195364,,15.984916022199428,16.403914130282832,17.03180541652783,16.727633386422603,16.214381805028378,,,,,18.369974351970576,17.710468222842074,15.758350338422009,18.13201540891622,18.530776660894507,18.660162944096104,18.33054839662697,,16.391347925674925,,,18.166774382436337,,16.675829949281155,15.091403183778377,,,17.067567191015517,,16.212197241936696,16.505591857492163,16.323559603751363,17.95703325269845,17.177693620468006,16.438866960896885,16.830384569449166,,15.88021301983745,,17.118117430724418,17.746683293678455,16.882804825899097,17.507443922770594,16.50936604791362,,,,,18.213892800096325,19.391698893644733,16.79262273318067
2012-05-31,16.825026522440087,,16.598933785318902,,17.42164509218314,16.566840630698742,16.580432047658245,16.68500484144845,16.248416390566423,17.527481630179206,16.83512890259695,15.168512288241027,17.050946959669137,16.27126846108563,,17.566122889999864,16.36240179749528,,16.380468902352074,17.268458289548185,17.512371987871088,,16.16395260678813,17.533954439094497,,16.192272751938365,,,16.727982969737322,17.269705554355568,16.465198648987972,17.656004787978965,17.16800034029489,15.350290511824767,17.959146934811358,15.598580280452603,15.908824836060772,17.65868933965942,18.633230617582473,,17.221011197433977,17.019337058081287,16.710142578733667,18.109367118574465,,16.696868142858513,,16.684468865811436,,16.18856849020264,17.044159983233993,16.154039794992528,,,16.970417412348958,16.991554823785485,17.025186836377685,16.606204641417023,20.679325913518213,16.50641882934187,16.630640568998807,16.52728456067282,16.371377438366714,15.107794818970056,,,16.941926120873866,14.684549532635877,17.92889048484376,16.22240459394749,,17.307655315935843,16.49768685730572,,18.77673434599683,,18.33509933483821,,,16.76928256910964,18.63798255521253,15.807619325935873,15.846029032172149,16.835909465232863,17.75890146475715,15.442394678192883,15.802832743399618,17.27489246119709,16.570807685444773,17.077851762206542,,16.303758534561428,15.221580126097908,,18.037609086319005,16.815318208002317,,17.231252826924166,17.547351435210658,,17.355204008584508,16.189678705567857,15.326076191380093,18.154633749696483,16.495454642981883,18.97712275994474,16.127530197318606,,16.68355246914965,,15.954695067676532,16.338985622612466,16.905188875407774,16.626825035024986,15.948354173451195,,,,,18.26499165854705,17.57005364380308,15.629667098531511,18.167450340012806,18.494616621533286,18.638721933613144,18.273067818131278,,16.320563317435056,16.418143468532428,,18.063316720469054,,16.634704050307814,14.963666074967026,,,17.020737188052653,,16.0929486251986,16.446718163909463,16.288703359860012,17.994604714641095,17.18260270920501,16.45946387916331,16.732879579956027,,15.809484265108546,,17.00346042814925,17.739892507500958,16.878889689442538,17.473045365016954,16.44590220189545,,,,,18.331568781305762,19.305024585119533,16.759493538171906
2012-06-29,,,16.620812331532548,,17.476323977517275,16.59181724064548,16.47763091595585,16.736314196211378,,17.551845173230472,16.907790964909083,15.233916684108703,17.146982780033838,16.29855254530302,,17.645813866748906,16.38256474631393,,16.33238642989665,17.359020455788933,17.577781409503054,,16.171746312152177,17.514574033107753,,16.232324988174266,,,16.761199151898033,17.348933783810228,16.44390095610534,17.676141171314992,17.25469147370708,15.3830687791087,17.98290756326902,15.666583011378801,15.939213767991482,17.641283703320966,18.684949442694624,,17.254279074067178,17.062170698330064,16.768337974357678,18.167266460675066,,16.62933968748266,,16.758888561151167,16.570191404751256,16.207589734182676,17.01576106070655,16.061233673494186,,16.206757282292212,16.880877449626635,17.054886463669114,17.053225451601502,16.591577352825734,20.77736935175547,16.494188802491728,16.651260346443333,16.488760573082665,16.260260144011546,15.134582315209048,,,16.896472775268684,,17.957160574411656,16.222217182968812,,17.30088912398787,16.37849604641931,,18.68513491352362,,18.37294608393898,,14.708717827958965,16.669988896068062,18.718858923997896,,15.839257109465379,16.897568675657464,17.79398822320823,,,17.32401988645579,16.604816595071288,17.140235765343988,,16.26244526784868,15.288870395582407,,18.007719465132336,16.820482698826893,,17.249999815182655,17.583230883858707,,17.40992842007557,16.401621206495058,,18.256037253161164,16.512052239529694,19.03819954262482,16.254966398814638,,16.727354449125432,,15.758625670728224,16.38315323757258,16.879151545805993,16.70458632672712,,,,,,18.374893161309753,17.653310876343134,,18.197415239233514,18.491309674352156,18.603379115752798,18.272256807612315,,16.42318619222475,16.4598024714103,,18.06091374450836,,16.617487401264455,15.008778343304547,,,17.107403166547776,,,16.50699873472521,16.358472032390058,18.027273207614595,17.14603965991245,16.42914659114187,16.720877256381883,,15.831406763690872,,16.996215831023846,17.74799705928427,16.91789498353662,17.508631107650857,16.515816260929636,,,,,18.340430462743946,19.337537838625718,16.66048019551607
2012-07-31,,,16.665615272950646,,17.512260981288865,16.544693903683726,16.354115260375433,16.752177001666276,,17.676629240843074,16.94154462057337,15.255362360328034,17.128624596557504,16.29482931306606,,17.640550792262033,16.47864424206336,,16.345147225973445,17.369013281540308,17.57747398513483,,16.19736713217663,17.512664251566378,,16.20301116215222,,,16.797922264580155,17.36691299428845,16.433424458100024,17.66172783836291,17.26703557396742,15.27711343842076,17.91387275429717,15.692191564089622,15.883877469664625,17.612459145017414,18.722893813098207,,17.16397235434063,17.010792867942655,16.782257710189523,18.18037587779908,,16.648638680924606,,16.81196537004791,16.524206060565046,16.174910554981192,17.040987338745907,16.14714088095986,,16.22187659992817,16.843698376863127,17.05258051789162,17.038822741441184,16.56037349468667,20.77304128186588,16.551964605512236,16.663892299763834,16.363700178009193,16.259753310957958,15.22185653929758,,,17.05087511488455,,17.94175661139534,16.304152476523555,,17.339703430599997,16.280896007882635,,18.68717782244923,,18.33664765872023,,14.568838497142075,16.697034820236787,18.743132455964943,,15.805656078526907,16.93436711652492,17.826823714376392,,,17.349786863834193,16.629654767865947,17.03223003260811,,16.085032197114817,15.304457783592078,,18.01705115641886,16.78773944527516,,17.274318313470353,17.6012595925379,,17.450206269134917,16.465292997688113,,18.31238379326742,16.54664463399836,19.000898789860123,16.2597357277249,,16.640399492120185,,15.820147873509542,16.420237441275574,16.994241081488685,16.735860482510308,,,,,,18.393655596305063,17.667894242493148,,18.226289639907968,18.535534526680756,18.66433713547142,18.319047265171896,,16.45414016655429,16.588457954555466,,18.130289567302803,,16.45404132169907,15.032921294821405,,,17.137960573924474,,,16.449669556937874,16.35335996739708,18.1051426914339,17.187445902633122,16.46010882179685,16.790807196175738,,15.826473409333868,,16.950657920028654,17.612558819043354,16.94517862301354,17.46781444748675,16.558878144457335,,,,,18.40580235811476,19.352385569107096,16.67150897629763
2012-08-31,,,16.755343520218787,,17.500581031146655,16.557244391813217,16.385869138649245,16.77887353832387,,17.696870915573893,16.914775725932905,15.31755403467737,17.12431854211227,16.321209672956982,,17.611979726446524,16.48154557578774,,16.348707077192515,17.374211258578697,17.501939157812497,,16.111642137839766,17.525876610750043,,16.25146934218789,,,16.788093960625627,17.396576267700233,16.450820214083443,17.703988942410984,17.287328912948283,15.431907149729732,18.09305449712656,15.677232352953094,16.008117902486376,17.619066654621655,18.75413893200594,,17.182219914020717,16.988281273568546,16.796546757911027,18.187069198211017,,16.626577081005756,,16.88107886966039,16.50227141861486,16.309896431760667,17.10866046010314,16.246976566926516,,16.17482229223695,16.859888791188666,17.122543187412234,17.008808436162287,16.592481585658664,20.771111734512846,16.611971584716457,16.680040294356345,16.41972484245975,16.339678664734436,15.30098381804547,,,17.042390935032206,,18.030843796776228,16.37317334786824,,17.352970177259547,16.20340826748358,,18.685655698670036,,18.310931055586273,,14.589984063871992,16.784215018373423,18.725978786693222,,15.874818917675817,16.895537742330163,18.44281128195878,,,17.380877694146513,16.66132511638694,17.14786461280374,,16.2368270245661,15.272644841559906,,18.026343727928474,16.74930059055763,,17.30528945773451,17.62251476919685,,17.392704501361898,16.461845135646882,,18.286700164684177,16.602577468876316,19.05229280293502,16.245568962533923,,16.771115900088603,,15.865861724542441,16.438686863758992,17.080330033983447,16.7208610487826,,,,,,18.440551612334257,17.644410317385102,,18.22215607955799,18.537212255564135,18.704576466530956,18.295365756827795,,16.431117821614116,16.69912319246343,,18.159678903574015,,16.549247239484007,15.048073610322188,,,17.133431679322705,,,16.473034263765317,16.383852969949896,18.070804636871074,17.248359606913336,16.496185862397645,16.820538660534194,,15.842217624016975,,17.01464561379729,17.67349437988962,16.94046061386834,17.451191175058494,16.55419935488167,,,,,18.386301665398666,19.36403156779955,16.654084795481452
2012-09-28,,,16.758135461343475,,17.545629249051224,16.59397739261835,16.40181614771177,16.795546102911253,,17.701270422558,16.931997707508884,15.341630469974245,17.132680434400562,16.330385593365694,,17.586446248586707,16.515950390159638,,16.38799334804798,17.39192646390717,17.52410875771887,,16.10296136177202,17.534162770021076,,16.300698777264785,,,16.796617299366268,17.46040661390377,16.399044315296845,17.71083311987014,17.310457749664256,15.482342586506986,18.09410230141086,15.59804239696486,16.091792246960175,17.680169267593943,18.79261864833086,,17.181006828668636,17.087412237977162,16.826131341817586,18.242316471537844,,16.675017334972978,,16.899860591601332,16.517465989150026,16.33656056925773,17.059150711102514,16.281016412384933,,16.131810835684412,16.91406850917591,17.214297360206906,16.975488836036735,16.601750187863157,20.870908466303842,16.751530224512592,16.693175002825882,16.51207380054538,16.40319225768791,15.397488830243436,,,17.070383923259012,,18.09268072875408,16.436218723729162,,17.374967469039266,16.221621780183675,,18.74831630874541,,18.21947949181532,,14.597761940972907,16.79362644043587,18.74768997897209,,15.894563791964543,16.93015722712104,18.46365734937691,,,17.435050371087723,16.685605359180997,17.207828208913845,,16.33195012212675,15.33804002354272,,18.05128430741116,16.736825145197475,,17.364032170317945,17.620569415283246,,17.3886543756564,16.456651191962237,,18.34269662557094,16.663582722518875,19.017294459178984,16.309738971327043,,16.878223425131946,,15.840375797651308,16.43178645861317,17.098262188498175,16.590910983298926,,,,,,18.43453054023313,17.6632414095099,,18.206421292010116,18.577867055136217,18.736362277540252,18.31177618916146,,16.393746142458475,16.79810624906314,,18.180098679722686,,16.57117808734607,15.102497053046603,,,17.08904560818106,,,16.520922972934528,16.41536486381932,18.099323794671644,17.238639230168346,16.47410521694252,16.84821152930638,,15.856525760324155,,16.96233698010017,17.69777243641203,16.917639654167495,17.420372863905325,16.60014513939202,,,,,18.40269567373323,19.410472899339194,16.694379391187397
2012-10-31,,,16.64429451231349,,17.507244025984527,16.64182765834583,16.38922794848132,16.780603532299395,,17.72703584356657,16.985187172053,15.25360340465596,17.090262448568147,16.265830834658512,,17.59844317810326,16.554360443748383,,16.350644483314735,17.31534602545197,17.519248268841896,,16.156907348449014,17.525784397147216,,16.339465424898645,,,16.780934806480296,17.513847501571014,16.413792521525902,17.734079354149603,17.293034840542816,15.43740244507831,17.993792162519515,15.584456478256211,16.0443246178425,17.64105602734383,18.73687229235395,,17.192678863948217,17.122791813260807,16.762111941640566,18.179968896816593,,16.636431297567967,,16.89758377730022,16.588770827429464,16.337372304930117,17.062459378107604,16.321440837314103,,16.129722895879343,17.042756529846365,17.204266138633937,17.058997858930628,16.638569024793767,20.795478753094134,16.764263466214697,16.707148526194697,16.39950516539118,16.517305592448217,15.293967483633958,,,17.02794050063778,,18.10927212862373,16.40866473006455,,17.399598941796352,16.013170581241035,,18.684012324994704,,18.172959945560752,,14.687604077226458,16.8244237003632,18.775029886101983,,15.907258659759542,16.902618718980914,18.443685947658132,,,17.460457785831615,16.68870641718913,17.281117801991808,,16.33345852406932,15.35938703645427,,17.995823501528083,16.818055832080862,17.444069159258802,17.333630301913658,17.567007020844233,,17.339864260507294,16.365463873753125,,18.35438014346658,16.680017748364826,18.975435698987727,16.331846663334403,,16.85218208528277,,15.802473192529161,16.46524120471478,17.014863987130756,16.562418526990246,,,,,,18.42433769272223,17.577137994471563,,18.18456490229666,18.578671287304722,18.74280900904976,18.296313560266036,,16.389858631503348,16.82055267188327,,18.116317641469596,,16.471520018526068,15.205818105130216,,,17.091677068807613,,,16.464377522891574,16.41748835460078,18.02853991845205,17.243041077326172,16.400941274252038,16.885416431300442,,15.835516790253456,,16.988672995660213,17.708364249215446,16.953468290231374,17.44357488617564,16.632964078748458,,,,,18.41909101466222,19.40740664796523,16.754737336482513
2012-11-30,,,16.631842907880287,,17.49958107382392,16.658727880986774,16.390950221330574,16.762267008429987,,17.757611891476973,16.980394748885104,15.33266466207256,17.01977417555009,16.33328319186392,,17.657651602384945,16.610853285515088,,16.363641174042275,17.391121835135973,17.50042584795024,,16.140235953686787,17.530841681293225,,16.36667084904985,,,16.814105093004684,17.50501556362344,16.466652164754873,17.71822409418341,17.35018870035105,15.514437077958446,18.098857026368545,15.556177065850584,16.052989144174063,17.643423943756837,18.703308043902503,,17.222602196308852,17.106389268040818,16.80450312103414,18.190902577678333,,16.51725123670945,,16.987870720190383,16.623782585810776,16.293473656185554,17.10720120577772,16.33109433534348,,16.09606766962069,17.068410297439943,17.207604123215802,17.033518180526556,16.615087308615536,20.798796963234768,16.874376058406167,16.72959914066081,16.44764111178079,16.532097276316534,15.320182580966323,,,17.06024023430937,,18.17214621051956,16.35662568318855,,17.408002073274485,15.94906559485547,,18.66518540387007,,18.083128179604383,,14.66292071218449,16.828329147095236,18.768323775170824,,15.973978428988255,16.92945746315487,18.470231592589688,,,17.47905030291415,16.697097235968027,17.38959214226484,,16.337970308601914,15.417848746056668,,18.007524116136985,16.832565066816656,17.41889624706032,17.346296058308997,17.611144869102805,,17.40115443083978,16.397797714590155,,18.32479897442382,16.711482933536452,18.91397524996801,16.384058835709837,,16.704574911776216,,15.867093710171003,16.44432931394089,16.93877135610507,16.546481233853708,,,,,,18.459118279769502,17.52848046036884,,18.198477057200652,18.59362784018145,18.75129427068725,18.31110874515214,,16.40425323243406,16.92534014392313,,18.19833996131367,,16.597947663151537,15.231529692805395,,,17.098423437317614,,,16.493604069398145,16.435983857999396,18.015151951169624,17.239044325659975,16.46675033289891,16.92538642959176,,15.821452155610904,,17.036632151479733,17.679193082189535,16.957094453657387,17.449803307262712,16.711237381026372,,,,,18.37828047429787,19.379848628893797,16.710557943220696
