,AAPL,AMZN,TSLA,GOOGL,PFE
2018-05-14,-0.19250461580802902,-0.08413398767045943,0.5729811186156006,1.081824761540045,-3.111371099013252
2018-05-15,-0.9129535601036558,-1.6173674963887827,-2.2279201945011664,-0.47479893263010975,-2.7605261844806472
2018-05-16,0.9966645095161495,0.6925943696013823,0.14350925396781844,-0.037020124643213914,0.8045131866374773
2018-05-17,-0.6164789601871212,-0.34947347494881986,-0.0936350666321859,0.08918424737498332,-0.6817441844876188
2018-05-18,-0.3306299822285712,-0.46704739686049845,-1.106158329227523,-0.1736665276640924,-2.782733137052025
2018-05-21,0.7908408504931357,0.698993919189755,1.8543697078977082,0.43082365449392634,2.678971202513175
2018-05-22,-0.20919983519828922,-0.2527479296052413,-0.764547415309249,-0.18796143333967408,-3.480123155694414
2018-05-23,0.6992664947231346,1.2334675620122217,1.4174897614025213,0.6870892866193004,1.4187613810989004
2018-05-24,-0.06486045244069227,0.07210017335595387,0.17491407166222106,-0.22137651404490566,-0.4383459109964284
2018-05-25,0.2860005072346883,0.4333128661575105,0.07916267187731174,-0.5903719003663203,0.36171607033514697
2018-05-29,-0.33156946587860403,0.15983458136509765,-1.6082709432546118,0.036454873833010604,1.750607742389692
2018-05-30,-0.17371037633270237,0.7324698981985764,1.2975098585622655,0.9139380150647476,2.714834611047705
2018-05-31,-0.30320234655292166,0.28501470129453765,2.7526982037390155,-0.3281747658167814,-2.431146794519236
2018-06-01,1.873356303490457,0.7214056890036677,4.026145452713714,0.8442970931567593,2.362706332002236
2018-06-04,0.9168869525057792,1.4011476124834137,2.1520814567155337,0.5361823152115013,1.6245041489742955
2018-06-05,0.8501205737376232,1.793169071597207,0.016449170518096246,-0.005489812572320507,-1.929908572261347
2018-06-06,0.408981298951985,-0.030398012660019402,-0.20574625233302557,-0.2145986838026861,8.929628079570703
2018-06-07,-0.230097432676177,-0.3784288566755022,-1.128615315331021,0.30173788499829035,-1.0795112294355247
2018-06-08,-0.9143438488763829,-0.316483857931252,0.04070248901151019,0.49711274140214745,0.4922650353579163
2018-06-11,-0.20818156739617766,0.2978351073725787,1.1428279802227577,-1.0187357850184078,4.3107698500465474
2018-06-12,0.6146092284256066,0.5615822754195496,1.0166577324181323,0.00563056520998817,3.0871949721426164
2018-06-13,-0.8184921463471186,0.35674950221767077,-0.19206625334640526,-0.21648121737364157,0.5941122709292856
2018-06-14,0.10852489066125748,1.0895250175644926,1.9195577389799658,-0.1894619718098678,3.585913326984424
2018-06-15,-1.0400290431607253,-0.46041929269295234,0.13594932406234506,0.5313403877916081,0.12627263169400393
2018-06-18,-0.010955485013160127,0.4388674589337658,2.7545772557077877,-0.571716648347998,3.2987634687830356
2018-06-19,-1.672117864944177,0.6092718858645723,-0.28658604713728786,0.20735452030881274,-5.154621578082053
2018-06-20,0.5036268813740061,0.8661273325039356,0.7811629447189166,0.6391059143665181,2.6672698738476512
2018-06-21,-0.5347308248402071,-1.1503708569410607,-1.3086153247741632,-0.4174699974481957,-4.277399952488228
2018-06-22,-0.2523675655797699,-0.8456796570071161,0.21399322015711753,0.6597727540160652,-4.166241909817563
2018-06-25,-1.538217981382496,-3.2089302748171513,-3.0073737343291103,-0.3629321978845088,-0.17495511343312176
2018-06-26,1.3165586762034227,1.6228246132117268,-0.4928005064036065,-0.017397613438308812,2.665560192356776
2018-06-27,-0.09944145377844382,-1.8657274550720235,-1.4981321975394974,-0.46869754034072986,0.7551429841137498
2018-06-28,0.793436279239659,2.348312422539784,1.2891215970904994,0.40743485684167746,1.5191487696699522
2018-06-29,-0.16660095683271792,-0.08793871770374595,0.50004585056181,-0.19695422954813657,-2.0381453839753534
2018-07-02,1.1698050716246184,0.7828173813317181,1.5985474600298377,0.22251937095821073,-2.3200759643396047
2018-07-03,-1.8275809191894772,-1.1730567973653065,-2.618501430013101,0.12591625366466674,-7.989587282786256
2018-07-05,0.8853194932411752,0.34392458206773835,2.8916629047194427,1.4462132792516411,-0.5564659228353868
2018-07-06,1.4499225039559702,0.6231881050965857,1.6914180262249672,0.6257015203682177,-0.09472589699545853
2018-07-09,1.4719501678007694,1.6098611106003422,1.5239001078000123,0.1113069227505572,2.992121317124804
2018-07-10,-0.07587260132407359,0.2291468498520961,0.2114606886558097,0.7325227064966511,1.2334615732628609
2018-07-11,-1.3312045046143965,0.663487315997233,0.6860111179029822,-0.5953038581172667,-1.0990897321643949
2018-07-12,1.7573681661894338,2.257298357544649,3.2702757392231447,0.8534381215071973,-0.7167911979268169
2018-07-13,0.2121015942857194,0.8955477781427941,0.5520299813526099,0.01606803779153987,0.6751316251193022
2018-07-16,-0.17900170387518477,0.5186196376637455,-0.5818746931464116,-0.3981888787776715,-2.839276174972217
2018-07-17,0.33311663306722616,1.124773980624734,1.8964657149420905,0.6432592295059882,3.778990766481116
2018-07-18,-0.5259807720697358,-0.052197796285904374,0.2109437499892659,0.03019435066410181,0.3532863882841264
2018-07-19,0.8372045467956666,-1.6579214065358343,-1.1871007889838856,-0.805390541980062,-1.1312572203985818
2018-07-20,-0.1905446566314838,0.04673506095133151,0.1012759656331601,-0.05792915990533942,-2.1219493631532944
2018-07-23,0.13674956623703816,-0.6472904142241975,1.57245891498942,-0.32551958453636176,-3.3927814103594844
2018-07-24,0.7996316674672601,1.4888296260790645,4.790477646541757,1.3537636437313503,-1.9495512021135053
2018-07-25,1.01096506453192,1.7919037575981358,1.9211916237151367,0.6948253775025779,3.5780457755309643
2018-07-26,-0.27887105819198077,-3.111359466599582,1.1387518022875134,0.43701854599922774,-0.6860988821700997
2018-07-27,-1.7404705854848304,0.5589515412606951,-2.956216336742183,0.7068077824774188,-3.2498468463504038
2018-07-30,-0.5372027087258805,-2.169369293571536,-2.0490192259706097,0.49539993689660333,-2.4330996312521114
2018-07-31,0.2587512458905814,-0.09555881153899604,-0.09311821048075009,3.2698051497540375,2.686673303287821
2018-08-01,5.805051635726679,1.0824593722622033,0.7775472586609644,0.8268612087928253,0.9069068288739959
2018-08-02,2.89658579711684,1.9506564048740325,1.0186979425024174,-0.7239300038670775,13.66032976518742
2018-08-03,0.34560610622414556,-0.602374498067383,-0.09364608939734298,2.192052657831007,-0.3900557298865659
2018-08-06,0.5830015319155766,1.296179497792472,0.15233267837328945,1.2408526784731104,-1.80963411792048
2018-08-07,-0.9431252781647561,0.7832404599629863,1.9860089803394358,-0.5377569371351718,9.867430978721623
2018-08-08,0.11356166823238611,1.2435341073065378,0.7214911221392615,1.3684396196393425,-2.486851054832951
2018-08-09,0.8737201725856885,0.6178760933965386,0.533195015222631,-1.00000831419081,-5.070313954048044
2018-08-10,-0.2674348251043237,-0.647416538908179,-0.9441441960978908,-0.17448255969044668,0.8650312814499228
2018-08-13,0.7198426583131912,0.5239380012992398,-0.15519894140581592,-0.28470217943565346,0.26071455347412775
2018-08-14,0.4870445968274437,1.221276604370665,1.1481378376930942,-0.2221709540915634,-2.515900790837458
2018-08-15,0.2829424515937027,-1.980773003222047,-2.334581467604896,1.113201631646334,-2.658617490850986
2018-08-16,1.536247530889129,0.21787242482971947,-0.5951431037197898,0.649343583838009,-0.9653649889512844
2018-08-17,2.0336600940858234,-0.22698224033263026,-0.6095261003188832,1.7445187504860242,-9.848417228437231
2018-08-20,-0.9829976027358085,-0.28837917927539525,0.8234906240620601,0.4819501878083172,0.951126902821614
2018-08-21,-0.15182290187233938,0.3537987583041542,-0.23184958710760206,-0.4241534777719572,4.2052901093091615
2018-08-22,0.04574550210039008,1.0960593548789723,0.6566010751047953,-0.2158004858454553,-0.08649501409837401
2018-08-23,0.2540717157157484,-0.10310106289014487,0.15862498095825073,0.304144390332477,-0.4816444297583099
2018-08-24,0.37237171077023334,0.13372444253336435,1.7599641308565381,0.46202279338113317,0.826559776196554
2018-08-27,0.8925162099997928,1.1421302625221017,2.18621592638099,-1.9682625849038613,-1.1108355087516586
2018-08-28,0.8771197142815941,0.26914456170120205,-0.798852002472232,-0.1758004316451235,-2.387152945231759
2018-08-29,1.5506600833249897,3.17175012772291,2.032791360067351,0.017245399813448525,-2.236323069368142
2018-08-30,0.9821704141771253,0.21074361105958261,-0.7744323239025276,-0.002935769253274434,-0.6108002076984047
2018-08-31,1.2286485938284537,0.5089401719056568,-2.016693508573705,0.04937353831067415,-0.48554578736126286
2018-09-04,0.3800207327981442,1.299283613494132,-1.8459839993260028,-0.3449779932452126,-4.430141127492611
2018-09-05,-0.6377881782853536,-2.267223379602181,-1.021977506968533,1.1799002578135247,-2.9406523416083243
2018-09-06,-1.7313386938274669,-1.8856378539267373,-1.3375367493052874,-0.15611503207258193,0.08798081178665096
2018-09-07,-0.8044038514555683,-0.3243133133184487,-0.45107509464581885,0.971473138388113,-6.700507335400486
2018-09-10,-1.38122997691966,-0.6681534700377931,-0.035356091162928704,-0.3614861109637335,7.865268749016467
2018-09-11,2.5291338498396794,2.3211508635051006,1.730622967006378,0.5910288475312309,-2.150068577694341
2018-09-12,-1.2739601812317003,0.14551581106307787,-1.6931958464737695,0.19709337701132257,3.863260893137654
2018-09-13,2.4665591528398694,-0.0014758080307637478,1.2890003702347461,1.0167775929585767,-0.37440507637435305
2018-09-14,-1.156178339208251,-0.9988768075142882,-0.2146627213754696,0.22866167810652516,1.96949476084054
2018-09-17,-2.849997695424331,-3.3130735692054203,-1.6893443163483934,0.09806009715708175,-0.10852183251676828
2018-09-18,0.21545809010115535,1.6699707392680354,0.9578537221302461,1.2376371369019736,-3.4577461095535775
2018-09-19,0.10840888475653987,-0.7576802211457446,0.9712372913377012,-0.6040232151264431,4.676245795869674
2018-09-20,0.8360216154179796,0.9139610479509115,1.9654211968214925,1.1571687648684699,-0.23832649941975448
2018-09-21,-1.0942232440123312,-1.5403296441774352,-1.7993740322101384,0.6956129840168022,0.28190393991426776
2018-09-24,1.4822128260866267,0.968716940941873,0.990051698289723,-0.29877709815913944,0.17314656995748634
2018-09-25,0.6855649873833416,1.9867445834876913,1.705298861080856,-0.32191585933776723,0.4236434637817037
2018-09-26,-0.7935311788651482,0.011926159400983627,0.24195472959045605,-0.27036777247327914,2.7735552003164448
2018-09-27,2.135108761734373,1.8658266940814814,1.5576144709340984,0.5273785311388981,-0.6718855344134171
2018-09-28,0.40546836476965176,-0.49789998227426346,0.18796738767527055,0.4144690836755933,-16.10857354757589
2018-10-01,0.7500726387782148,0.07724552210646807,0.3590250968035582,0.4287710895229988,14.841126707442347
2018-10-02,0.9491955076554892,-1.686397135907228,0.1298867385536946,-0.07500025658532161,-3.2139483608369717
2018-10-03,1.282414581984208,-0.9491933715221497,0.5927266082567337,1.3837346903237702,-2.1103378896767064
2018-10-04,-1.8355878857462642,-2.2961203678377125,-3.342841329342445,-0.2136976459462483,-4.687624118011357
2018-10-05,-1.6903369334189147,-1.0469214664711002,-0.746404411620464,0.5387612902234629,-7.635339265044477
2018-10-08,-0.2030560088096094,-1.3550481781664514,-1.036586927086203,0.9184121384031474,-4.558328603206622
2018-10-09,1.4388956254835032,0.30818665381666666,-0.9260355253703906,0.3770890236621538,4.687867673607912
2018-10-10,-5.202812032145515,-6.880642761919109,-5.8009903712828885,-2.191602887274266,-2.357422322947384
2018-10-11,-0.8856495097609114,-2.090332782084121,0.0996351129670392,-4.033479933768367,-1.8345151430697637
2018-10-12,3.615792779430725,3.924528634165118,3.3617074651717225,2.2432107972207507,2.52828114709369
2018-10-15,-2.2609175459319073,-1.5817739377617401,-1.7926676495678193,-1.5294946617113778,0.33054253224344965
2018-10-16,2.2520027051498017,3.1573902273276397,3.4595717968870385,1.731829492783235,6.022664735059945
2018-10-17,-0.4052892454698376,0.6524808344877664,-0.385197357916914,1.5311312785750975,-1.7782788115963797
2018-10-18,-2.4690982751263464,-3.5156067147375825,-3.0942009773691,-1.3014770241274933,-3.0400161888927246
2018-10-19,1.5990101456118966,-0.3718133112152515,1.0021628838192393,1.1839633448795217,-1.5031826534833233
2018-10-22,0.673921700885733,1.405134882542285,0.9025883375221928,-0.293732417526253,0.36546557330049234
2018-10-23,0.9592376686581989,-1.162232017077438,0.5997797343323323,-0.6521216514572861,11.023499071749018
2018-10-24,-3.761315414132385,-6.626655051987247,-6.620284587302044,-3.9359596766803744,-2.007221670801685
2018-10-25,2.254635445832775,6.2824286807856184,5.208083658320603,2.1658977934727757,8.1741915806636
2018-10-26,-1.6450563818818558,-8.51390196419134,-2.0241820956459824,-1.839705904804802,4.656271704405575
2018-10-29,-1.9857220899763508,-7.2064640105840265,-5.530378734447015,1.4765445741951084,1.3098383183617415
2018-10-30,0.5493033149640314,-0.5657184220070287,1.8738275915328768,-0.7936683077432551,-1.486387370061402
2018-10-31,2.6680715655308456,4.137929902600644,4.807888669576196,0.37504108297840744,2.134031834543086
2018-11-01,1.5888616088206104,3.9265175647528823,-0.30430524283160876,1.3549484628039483,2.0366855696405697
2018-11-02,-7.4457691129980486,0.007841346626457302,-1.4381601855307087,-1.718188447050081,0.6412690964044856
2018-11-05,-3.036249425094268,-2.341950769194983,-1.5917217655310187,1.3494868686878307,-1.4749243632298998
2018-11-06,1.1443877608269961,0.8851896241585806,1.8358712001866597,-1.1846778251110108,-0.1119378330037828
2018-11-07,3.0448533354087166,6.070112084992474,4.351377572361163,3.0734268786318593,1.9714168015779467
2018-11-08,-0.3180742533351577,-0.03299975872698213,-1.2946847628115614,-0.4831860245134598,0.9442714406722608
2018-11-09,-2.011811247591309,-2.498039988777893,-1.7591519845348658,0.962624749084015,-0.2490686578253869
2018-11-12,-5.596439595891661,-4.753075429839393,-2.9882337542920077,-0.35370943571358815,-5.913592715989816
2018-11-13,-1.0095874749780136,-0.3409716802046898,0.06967067113369052,-1.349857390957251,2.2202794022338868
2018-11-14,-3.062219747279894,-2.0474906148333445,1.0085915518401314,-1.420000247513401,1.5449827493176334
2018-11-15,2.495157115261817,1.2078792487998302,2.036214416798138,0.6645599868025593,1.2326598865876814
2018-11-16,1.1489833902990232,-1.6312513192593718,-0.11279649562233496,0.6460383868451955,1.6491779290866422
2018-11-19,-4.330225231732614,-5.5508140777772335,-4.5573883999003,1.5369508707489765,-0.2109527501167805
2018-11-20,-5.218587636509946,-1.1205449166778543,0.5839942916919834,-1.4850988150084483,-1.7047086289931208
2018-11-21,-0.060624531993987096,1.4439515094012179,1.7420230782356318,-0.997551302678719,-2.7530901301444293
2018-11-23,-2.699061034897782,-0.9764336615043508,-1.3544407951989101,0.12128177558275666,-3.802606322379315
2018-11-26,1.4267761618346717,4.851914062384129,3.171526607592435,0.37277078452544576,5.7522587500744935
2018-11-27,-0.19809689487514337,0.0022396207984300975,-0.22598715257531365,1.6265513307514476,-0.6051509150367183
2018-11-28,3.7858097397539883,5.485131216329862,4.516097694081002,1.8331802080202446,1.0683379751592477
2018-11-29,-0.7606347564164568,-0.24912848589529768,0.494273018947589,1.3803591009067473,-1.95410045069314
2018-11-30,-0.5194966613128906,0.969638611073715,1.800612025509713,1.4942927543238405,2.6101598578135983
2018-12-03,3.5506231151301337,4.628092854255481,0.9544439723479246,-0.5198212409111282,2.2801422340258584
2018-12-04,-4.842537506032353,-6.5057796270731405,-6.049240147082687,-1.8741085716180774,0.3999399380252555
2018-12-06,-1.1306327067591722,1.6725016153843253,1.937393966973544,-0.3681883420687436,0.8663892277989773
2018-12-07,-3.893888512140269,-4.454309743838959,-3.483155723225922,-2.457040572044412,-1.432243829046824
2018-12-10,0.6770103047703782,0.7070846579830059,0.9579030512783722,1.0517380952596564,1.937464721958928
2018-12-11,-0.5494845504266044,0.15849378712549123,1.1800956094410875,-0.8851533467615686,0.4461526266784397
2018-12-12,0.34169733737032026,1.227575702604164,1.5838915781730019,0.3499441953094482,-0.04065733671901728
2018-12-13,1.1635165777130223,-0.3021705175532893,0.18634264796705913,0.8860749528635052,2.7117719143384678
2018-12-14,-3.453148945137297,-4.26742843916913,-2.3106459614183135,-1.7772427394558856,-3.0457601639464684
2018-12-17,-0.9362439382845872,-4.777003405120682,-2.8823678512133104,-1.623975147435945,-5.044919053757031
2018-12-18,1.3682906177678111,1.9483924773246457,2.354035932482568,-1.7015719626120054,-3.358066858250562
2018-12-19,-3.385985395440807,-3.8613252903614677,-0.7130881066518074,-1.0248604263009065,-1.2218323956904822
2018-12-20,-2.6930101705015073,-2.365885623582076,-1.1933618469427745,-0.012466439043848365,-5.588220091418477
2018-12-21,-4.303632530054653,-6.374355417651929,-3.7191342464922488,-0.05473875427950359,1.4705086859481988
2018-12-24,-2.741019917107283,-2.49415363830034,-0.5858552518036326,-3.5505419699007703,-8.250919016494066
2018-12-26,6.450575474488944,7.962224525495586,7.202045712811939,3.496147928078381,8.919014386135485
2018-12-27,-0.6394127515485567,-0.635396815944997,0.7479198568772456,1.5700773202404767,-3.0960645642251197
2018-12-28,0.10414514499348937,1.1015785223847798,-0.5080819052692589,0.21554494816361958,5.390774529863823
2018-12-31,1.0494361206825578,1.609828530256443,0.0012366825211400645,1.6194176688707334,-0.3131562199984125
2019-01-02,0.13833312396497988,2.2503402692307413,1.3195176887690097,-0.9258180857520207,-7.148798827825675
2019-01-03,-11.61597600682975,-2.610416532438024,-3.301826337973327,-2.919752277154096,-3.304714571751204
2019-01-04,4.173952559591794,4.601530485125238,6.025183254641505,2.1136373790339165,5.242381722044087
2019-01-07,-0.1863372218395427,3.2491144624258306,-0.03480532738388664,0.47145557942666727,5.184738985761056
2019-01-08,1.967235430562749,1.6469852608375666,1.2716206375996402,0.48933861204507756,0.11694015057566198
2019-01-09,1.744943400769165,0.16659703855659402,-0.2034779402595407,-0.2147690336697604,0.9507223972452761
2019-01-10,0.3621845779753583,-0.2006246134649734,-0.08652605832553073,-2.390456960407306,1.8564893748160873
2019-01-11,-0.9911156372002906,-0.9545488874272565,-1.4171573299660634,1.2946154503851388,0.6679190727914168
2019-01-14,-1.5518403911738843,-1.4432423366113918,-1.2826995536260062,-1.2085652685685049,-3.850649918472968
2019-01-15,2.0742017976617477,3.3123222209759113,4.095254240876301,0.7920661485986502,2.8094420997269647
2019-01-16,1.271723463723676,0.5479891052979431,0.561679522875941,-1.4705879519469789,0.46879992321821673
2019-01-17,0.6392145204098874,0.5453572061114567,1.2415006917159328,0.8418060418270075,0.34898676545311424
2019-01-18,0.6869537642265384,0.1866316889234121,1.1214395022976378,0.21935320017097837,-14.920578902995478
