,AAPL,AMZN,TSLA,GOOGL,PFE
2018-02-26,-0.0364243332813603,0.008448245234181195,0.010460708644088212,-0.17739811110623616,0.011089033169330964
2018-02-27,-0.05429445014601919,-0.008212521655820315,-0.02289938998866292,-0.20100310114917797,-0.014764966462787799
2018-02-28,-0.056568433917549954,-0.004646293163033222,-0.016114070467048158,-0.2107903377467193,-0.026973399392934416
2018-03-01,-0.06935595925645066,-0.013312628049174546,-0.034365624116626026,-0.20605967742527964,-0.040810437106838404
2018-03-02,-0.0317937350839379,0.021203390897323926,0.024726412879930937,-0.18608498258944706,0.024894433176594566
2018-03-05,-0.041805823316623636,0.019655453870458528,0.015424803411102639,-0.18840017254622532,0.002888222559174425
2018-03-06,-0.05714819919533498,0.0028959054456716427,-0.001088855345058648,-0.20313626104136784,-0.01662925120150105
2018-03-07,-0.05004200658917313,0.01210601426340796,0.020332718738938826,-0.18768030990942153,0.021079209828753553
2018-03-08,-0.04263078642503382,0.0012000299269152581,0.01090227628023177,-0.18373574129407033,-0.01129599546169513
2018-03-09,-0.03975319106830988,0.009843309272561385,0.018727536136013967,-0.19162359698640363,0.009472360629075416
2018-03-12,-0.04299933519445032,0.0036356274628703833,0.0007553758893839024,-0.20189902511309288,0.0514287614776987
2018-03-13,-0.06415435520228696,-0.017191019564499976,-0.027239457765630304,-0.1962347323006568,0.040260489691924306
2018-03-14,-0.06042952406322444,-0.003756987202203965,0.002696789168896707,-0.2058462310496012,-0.03008075618818562
2018-03-15,-0.04973245401676296,-0.007949876934757016,0.0009046537069763438,-0.1900482648811186,-0.01147614288471499
2018-03-16,-0.05387834615048881,-0.007433148783045462,-0.01811574200886401,-0.19206578569937738,-0.0048927893860862826
2018-03-19,-0.061346748996888745,-0.006175543063014377,-0.015826270191521163,-0.20542048122424794,-0.009289149256536344
2018-03-20,-0.05053023942035406,0.0233303951021957,-0.002367029456520897,-0.19602620424778205,-0.013719953216136171
2018-03-21,-0.07097995967544035,-0.0028932498435360055,0.0013088199085313779,-0.19999349902017016,0.02024174976390225
2018-03-22,-0.05695325066061585,-0.013127001566553553,-0.02487011252617022,-0.20474658040389027,-0.015260155838199285
2018-03-23,-0.069983191681255,-0.028232442889470355,-0.023607314587689276,-0.21781948944135276,-0.031196778079113363
2018-03-26,-0.023978822359631335,0.016901951210171573,0.0033219020706987124,-0.1926063598287252,-0.01028167961251536
2018-03-27,-0.07972269556957423,-0.04792039811037119,-0.05353885871026731,-0.19903025689906217,-0.08164474941109046
2018-03-28,-0.054901716064088224,-0.010767095301210339,0.0032637247201257047,-0.1923957169013022,-0.02570108743313637
2018-03-29,-0.05070008027208861,0.029402469753196048,0.025642493978481617,-0.19582082480077945,0.03758437697818451
2018-04-02,-0.050302634787420364,-0.03218767013321333,-0.014587109380713281,-0.20354856062780902,-0.014750579885800197
2018-04-03,-0.04628253608648103,0.0004815459654321508,0.002489773727988087,-0.18207437190303166,-0.008487213246932135
2018-04-04,-0.01177549442991288,0.03852781181127107,0.0315358453072454,-0.17668300973526274,0.1351373314842359
2018-04-05,-0.04932006967514202,0.006768409559729127,-0.013140416104913344,-0.19378714799230357,0.05661154973625471
2018-04-06,-0.06491379948932097,-0.017301056154484518,-0.012853043137437403,-0.20396820488247114,-0.005647906182784435
2018-04-09,-0.0495801946887775,-0.013297995080241876,4.906555547146141e-05,-0.19149297016966405,-0.03565605737780886
2018-04-10,-0.049158702695989875,0.002953853563623321,0.006056728819925361,-0.19625891462565415,0.019165800857225523
2018-04-11,-0.04937289945792889,-0.008607502994112282,-0.006724808766115475,-0.1937895457980684,0.0006317767233896543
2018-04-12,-0.04653345415297572,0.006252234625590436,0.005642365605586619,-0.18866292324664724,-0.027255899345594914
2018-04-13,-0.050802217003064865,-0.012662728896574937,-0.010364094440400207,-0.1971306778590799,-0.010737788657287806
2018-04-16,-0.04624494998851869,-0.002422187567582168,0.0005260418441512815,-0.19447971269575537,-0.02605349041466365
2018-04-17,-0.041115816963356644,0.028400465015862464,0.017112648093611238,-0.20433939226845743,-0.004084883652522242
2018-04-18,-0.050370137843136153,0.008708284263898136,-0.0033549226461521142,-0.19270719820835003,0.0077986173163451245
2018-04-19,-0.05577607445333865,0.0088709839289427,0.019110954513601675,-0.1920447329776106,0.030919355772463852
2018-04-20,-0.0776898623507013,-0.021592379597086597,-0.006409839636852488,-0.19227450148391034,-0.016702240848763372
2018-04-23,-0.059579611814142175,-0.018639874479942975,-0.008467375633461005,-0.19228759770898463,-0.02718939375560525
2018-04-24,-0.06617628299504785,-0.04929677728377857,-0.03451660019998348,-0.1918700232919035,-0.0054035186767578125
2018-04-25,-0.044516688022591455,0.0014883075083391706,-0.0065646504788904325,-0.20037291583197214,-0.009911754343986612
2018-04-26,-0.04995180260489074,0.022188389383571705,0.009765613318130972,-0.19404744371469873,0.024143545665213706
2018-04-27,-0.060256771925019104,-0.03757019560265684,-0.013476329933913234,-0.19032685001511862,0.030521720343218428
2018-04-30,-0.03220034498621782,-0.010344350130825464,-0.015312925245328568,-0.20641294261846932,0.0009876819418590532
2018-05-01,-0.035182323315403496,0.012179933876175664,0.024057854579367266,-0.19921275591930365,0.02183914521979813
2018-05-02,-0.043269983915705135,-0.007147496055201041,-0.007688570185817034,-0.20154887482961792,0.008641234031617095
2018-05-03,-0.045077973555134654,0.007737036421907595,0.0009069378625909952,-0.19652778347112654,0.020301984202851786
2018-05-04,-0.02080819449618687,0.011840418325899549,0.030786280872705518,-0.1886203050931774,0.039187319865497505
2018-05-07,-0.050632846724230074,0.006795284785307443,0.005285174039658225,-0.19190234725593347,0.01771439738005287
2018-05-08,-0.04509001316038552,-0.0016363735856681494,-0.0056639630814750985,-0.19352711352042884,0.0038895835366390408
2018-05-09,-0.046407739211880905,0.005000019073486239,0.023353001554701436,-0.1916936109592413,0.021437435298173657
2018-05-10,-0.03889845103057776,0.00037300778316984307,0.009561617080479534,-0.18635545295263445,-0.008065014350705058
2018-05-11,-0.05139624478707716,-0.005015541140072521,0.0026989673787416457,-0.17872452417816753,-0.02157938516176916
2018-05-14,-0.05120594974117543,-0.0015335844628230344,0.000931686426962175,-0.1792736827028193,-0.037419204772924486
2018-05-15,-0.0486042023022325,-0.007356085631425424,-0.010967297865911885,-0.18316450242673787,-0.002912218266899358
2018-05-16,-0.036060747806103244,0.006199662923435101,-0.000921638767664601,-0.18842147870507864,0.009336552769405149
2018-05-17,-0.05198977855925868,0.0007591936868758253,-0.00018497468026790198,-0.18545947537374763,-0.004756863578236126
2018-05-18,-0.05135019780424732,-0.004401353068933744,0.0034146193085951015,-0.18659951514601336,-0.027507530977997408
2018-05-21,-0.048744932134100694,0.000290253937056395,0.004643182980525129,-0.18523613762360158,0.01123236026211627
2018-05-22,-0.05304207012789586,-0.005339985985895912,-0.013296064253249362,-0.18910034454402336,-0.044307776313263325
2018-05-23,-0.036588585230671766,0.019611145379972994,0.014915894125109519,-0.18067849607684028,0.004716423844674855
2018-05-24,-0.04999971304391615,0.003153965076742704,-0.0013341086503251276,-0.18886615168426257,-0.0019755857312642178
2018-05-25,-0.045097046889628345,0.004460363844533299,-0.0022732653879177223,-0.19046069236024987,0.004394328367068212
2018-05-29,-0.04534503650966115,0.007596650389265047,-0.007369881773454212,-0.17970191187991902,0.018850331240119145
2018-05-30,-0.04798650151539319,0.004196284931320848,0.0037169027535057797,-0.1850235912231054,0.02975750737019678
2018-05-31,-0.04865102101526941,0.004078882014964869,0.01663588819340589,-0.18773635540180122,-0.008634768765769518
2018-06-01,-0.03546128188921649,0.002755013776467141,0.01988549772702508,-0.1875085034947076,0.020849357320714912
2018-06-04,-0.045924066424302135,0.00992779073480854,0.01277121124161984,-0.18639142511786555,0.008153827655692503
2018-06-05,-0.04568437171916684,0.013963015866226058,-0.0031524953813706347,-0.18884241215462227,-0.022069183706988182
2018-06-06,-0.04514656569687503,-0.005139348313445979,-0.005048715097242584,-0.18773081694036453,0.06322794232177587
2018-06-07,-0.050207499568306946,-0.005451736273841101,-0.008876608351593429,-0.18728402835969815,-0.00018986006100862873
2018-06-08,-0.04422686260472808,0.0017072104567796842,0.001326027200654778,-0.1841696051390881,-0.004200591612915638
2018-06-11,-0.04746699325072723,0.004525703578893037,0.007025946904816838,-0.198326747995336,0.029735440329253127
2018-06-12,-0.042436877812091045,0.003396319774822354,0.006283876576610892,-0.1892943880588901,-0.005599039453233368
2018-06-13,-0.05538911934614166,0.0012038134918870291,-0.006986152040724725,-0.190636024218776,-0.005566662180373272
2018-06-14,-0.05060102740121597,0.0060578141626184134,0.006856396932191533,-0.18863051404677544,0.029025108248195153
2018-06-15,-0.052837742935774035,0.0011493945892724344,-0.0005603387632279189,-0.18346628241050378,0.012237212640378914
2018-06-18,-0.04250638192257483,0.010273877661765463,0.026798224950686844,-0.1866094080826457,0.04341590371377535
2018-06-19,-0.04403768625855953,0.015061027029029894,0.007332658445343476,-0.17981138040443512,-0.03453285118927618
2018-06-20,-0.04610209394631826,0.004350046516319983,0.0006506874707845611,-0.18347712095044744,0.011674706068726337
2018-06-21,-0.055980728210530684,-0.01692043651234021,-0.013555366250637024,-0.1866122083114673,-0.040027608081267596
2018-06-22,-0.05301445535008642,-0.015465174090581901,-0.0018779606894295808,-0.18683876633440044,-0.050947269250783744
2018-06-25,-0.053261245952551994,-0.023118833222646185,-0.013610377456202638,-0.18594168470276495,0.008754408057178864
2018-06-26,-0.03936890871101806,0.011193659441513182,-0.010068701491924181,-0.18773081694036453,0.01770564948370046
2018-06-27,-0.05237513770433433,-0.027867114157510975,-0.016778153658291384,-0.18929916920119727,-0.001449253248131832
2018-06-28,-0.03962113115944088,0.017285126261294748,0.012936137606875286,-0.18165729748760806,0.0036425403416060487
2018-06-29,-0.052906611440480034,-0.010017479623028791,-0.002755465213759245,-0.19107476102535226,-0.0293776131036525
2018-07-02,-0.029447087648300396,0.018470325251504383,0.023992421976814393,-0.17983433636541823,-0.06943099517463114
2018-07-03,-0.06651155175446832,-0.01740179625963345,-0.028831958309476713,-0.1881775662676507,-0.06296906654243462
2018-07-05,-0.046148654675703726,-0.003312969550600342,0.014840821019463712,-0.1799445201854315,-0.014660918724280658
2018-07-06,-0.033761243811043506,0.008626163820008914,0.011657350070241934,-0.1848678464026442,0.012952895618868032
2018-07-09,-0.041436993037805125,0.008683008202512,0.006275834708378225,-0.1896829199170489,0.02089805802762279
2018-07-10,-0.04866850247924315,0.002611459210102529,-0.00243594954462234,-0.1844515238311646,-0.006439505530318024
2018-07-11,-0.050003982665367985,0.009787191340262291,0.013706991153725978,-0.1881569444562876,0.010006332663224704
2018-07-12,-0.039325859883851844,0.018197677892730413,0.02247075726705261,-0.18489455117385156,-0.01468438270291228
2018-07-13,-0.04562216577858036,0.0050444772038047425,0.0013468786591346316,-0.18663393645485493,0.01042517257657316
2018-07-16,-0.04990473216053437,0.0002963066688597138,-0.006064044554585313,-0.1894526378596536,-0.0051650960151276015
2018-07-17,-0.038330078125,0.017868574085429634,0.025652269550347384,-0.18316221426503732,0.04494671517401083
2018-07-18,-0.05372759854919773,-0.0027488939235918997,0.0036242670975636937,-0.18577099070074898,-0.0035385129759267775
2018-07-19,-0.03586511195248465,-0.00901360009454899,-0.0062569696903787,-0.18923739889089042,0.012328907745509765
2018-07-20,-0.04855903977039733,-0.006197291625872237,-0.0011340647646026492,-0.18444417351616238,-0.023814723487286305
2018-07-23,-0.04222022591459107,-0.005633983550202837,0.012829705415889903,-0.190113698119331,0.004505656027214311
2018-07-24,-0.044145195804479176,0.00012572372482599903,-0.010110118396079115,-0.18010754192138034,-0.022961678531989382
2018-07-25,-0.03818016847423178,0.01875580764899687,0.018616984505316347,-0.18038049161295877,0.04043940236111032
2018-07-26,-0.04882820325387538,-0.01685693826869572,0.014457304399458026,-0.18472050861948786,0.005904490543655383
2018-07-27,-0.06647022251193668,-0.031331738794381225,-0.028104451304670652,-0.18067159892540963,-0.032774612106750145
2018-07-30,-0.05675323491904416,-0.02632805565320795,-0.012055736587250787,-0.18241138522127798,-0.019364647948673652
2018-07-31,-0.04691945259836805,-0.005065792524919677,-0.0036453183479536744,-0.15070051146217822,0.020153936248675786
2018-08-01,-0.035525169606803964,0.007382294774839648,-0.0049390247544172095,-0.17415927434798206,0.009564106589166732
2018-08-02,-0.014508934090141312,0.02547001450069919,0.01857201901206329,-0.1797434511044621,0.06424313642821611
2018-08-03,-0.04244940159573485,-0.007862958350482563,-0.005637705892650113,-0.1613316909592707,0.0010350551623612425
2018-08-06,-0.04196599813608026,0.012016586175000565,-0.0031733379394447425,-0.16655442736237502,-0.010044554308669462
2018-08-07,-0.05693236825553816,0.004286790488082559,0.003059106923102517,-0.18056460935566088,0.10391461064617724
2018-08-08,-0.04131832677179492,0.01371298554883671,0.0036683284685359308,-0.16627063863409097,0.0033866560480646513
2018-08-09,-0.04982588536733612,0.008777938806741492,0.0013700198569801536,-0.18631794846233396,-0.03583639504389913
2018-08-10,-0.04274219629869869,-0.0011701979042767485,-0.005297096688116398,-0.17795399348393892,0.0042090172814672755
2018-08-13,-0.04553718140689089,-0.001211540579054371,-0.0020460703954315873,-0.18316632493249507,-0.013070010096330242
2018-08-14,-0.045392573291340166,0.0001354647944966647,0.004503017890001182,-0.18297304305860773,-0.03015763122473014
2018-08-15,-0.03886338140073087,-0.01410284306265086,-0.00969236239537774,-0.1731319308874788,-0.009417753269892803
2018-08-16,-0.03643474556338544,-0.009149471202976267,-0.014436503544349222,-0.17658693937542858,-0.013121178891911889
2018-08-17,-0.024974185023109774,-0.0018984076015923224,-0.005065327516620366,-0.1683107912609102,-0.05564145502688789
2018-08-20,-0.055104096281627046,-0.0073311304886828355,0.0010567873178022325,-0.17783915312438636,0.05738778503075914
2018-08-21,-0.051291278525331,0.00181912361307357,-0.004587043790884926,-0.18365572474499292,0.03634782362001521
2018-08-22,-0.03928236513076733,0.015058849892688242,0.006201561493089702,-0.18191961613515173,0.002399774806002508
2018-08-23,-0.039783392721646216,-0.002238929742938267,0.001049270035901051,-0.17861206241686023,0.0030081352779636195
2018-08-24,-0.045469288059864055,-0.0026798782625724327,0.008768389812530364,-0.1809434987287396,0.0066105958484208305
2018-08-27,-0.04004668072316331,0.006621437969158039,0.009749685905458216,-0.19848407094382314,0.003993646010141738
2018-08-28,-0.040513162404143155,-0.002533878957000635,-0.007994249797039554,-0.18253077819264474,-0.020570953837262484
2018-08-29,-0.031231065134896263,0.02285697770605366,0.007689213847734022,-0.18036403045300398,-0.016953037896864642
2018-08-30,-0.03590015441279393,0.0024832142781840982,-0.007091943325324257,-0.17499650883479334,0.0029444133715195164
2018-08-31,-0.03879704341503176,0.0028450381374698352,-0.016299185881504585,-0.17579816656878666,-0.0011258409583858597
2018-09-04,-0.043735893419755034,0.006419986040071102,-0.009169602193335513,-0.18253762006700824,-0.026907818385642712
2018-09-05,-0.052381577799665235,-0.021240315347252015,-0.008368976966322217,-0.16924772179505698,-0.01512011328868712
2018-09-06,-0.05675975564623437,-0.024021845397032227,-0.012164497322929568,-0.18173493818944397,-0.013518332746997763
2018-09-07,-0.0458978309754029,0.00689117258390648,0.004769673650687478,-0.16834224462448877,0.012072284772648212
2018-09-10,-0.05486817531744603,-0.01623036543830969,-0.007718303318496766,-0.18655294252812282,0.04479250568178905
2018-09-11,-0.017904528174027323,0.03053514608957264,0.016130133456748297,-0.17431456315289562,-0.0001072870863202402
2018-09-12,-0.05998215398691653,-0.0020059875061582133,-0.008798589788358568,-0.1782327590303957,0.03233370685351411
2018-09-13,-0.031159822910123758,-0.0050650024414062855,0.002068285699577288,-0.17361408918156995,0.004999688090665977
2018-09-14,-0.05161870912063948,-0.01141034599084012,-0.008434398190420689,-0.17633762743121306,0.022302225704540213
2018-09-17,-0.061910984281557946,-0.02389083533617964,-0.015232165123528651,-0.18055462354203233,0.016549425294839493
2018-09-18,-0.04155009235915008,0.011674824330874634,0.003827427616523771,-0.1706427093323699,-0.03953619586064394
2018-09-19,-0.04409545619100397,-0.007255886310739368,0.004542484029121052,-0.1833842494295147,0.06598701519245931
2018-09-20,-0.04443852001666382,0.0029505667125133694,0.009232015088840306,-0.1731823894659934,-0.017228907566320006
2018-09-21,-0.05704304598550369,-0.020064220246524322,-0.019080765582805026,-0.17512184217805726,0.0047027645055164324
2018-09-24,-0.02601327166949252,0.01605747940277058,0.017379523695369326,-0.18055070837912357,0.00402036609745271
2018-09-25,-0.03290607335217577,0.016290126379595593,0.008140146610641885,-0.18667878431720908,0.0032999992370605913
2018-09-26,-0.04603673322168411,0.0032257784462654815,0.0003099207755830058,-0.18335533065733622,0.02540492938226402
2018-09-27,-0.03869754765866018,0.009903468587138864,0.006133333841959576,-0.17830520028026386,-0.017194025079713682
2018-09-28,-0.03948407791913522,-0.0007034050666936409,0.0024832330603346,-0.17775215282688983,-0.02031373014811877
2018-10-01,-0.046421594691079315,-0.008719135324994909,-0.0036851295493801617,-0.17589623603784688,0.016123231053734477
2018-10-02,-0.034982410594575075,-0.01434005328701149,0.000803866195542291,-0.18017878568590429,-0.04118487812470728
2018-10-03,-0.035127847823611225,-0.014603609119053451,-0.0003877646163025217,-0.17055347060160453,-0.02812117766279898
2018-10-04,-0.055089597615719965,-0.02030781260985115,-0.023202722404137788,-0.17723508834278645,-0.04123143413121111
2018-10-05,-0.05892505596038233,-0.014775883572443305,-0.006947290419848318,-0.17669763584985188,-0.04624065323619575
2018-10-08,-0.03681178458334289,-0.005112020196970324,-0.003517216649548738,-0.17065644988898399,-0.05277479859704748
2018-10-09,-0.02971226838984642,0.005553819106896674,-0.005333041758198043,-0.17161942689916432,0.029578886558224715
2018-10-10,-0.0821314820834439,-0.05524550693223673,-0.03892991900246945,-0.19731569997134646,-0.029212794322284297
2018-10-11,-0.04383857407856706,-0.0026913530988353918,0.010842954628420998,-0.2090033200609448,-0.020580190074217963
2018-10-12,-0.036193069856968796,-0.01072461608068731,0.000803865258363512,-0.16100860401552064,-0.00850567891144327
2018-10-15,-0.05996077533634392,-0.018969352530901817,-0.013917707633147591,-0.1903158365574853,0.002045875542515896
2018-10-16,-0.02945874056196507,0.02044292665531966,0.01760246337602145,-0.16939787672274087,0.04098606551516504
2018-10-17,-0.048302406543693555,-0.006001784065773785,-0.010885941354851991,-0.16538340460559708,-0.03760623978531796
2018-10-18,-0.051604557689477804,-0.027872762363603143,-0.028398226847690777,-0.1866491112812847,-0.019978500628109686
2018-10-19,-0.03804375968281648,-0.011836510538091205,0.0013318312011960654,-0.17199092574290142,-0.027637616175891222
2018-10-22,-0.039783792970320975,0.0029708452770711435,-0.001024695631039907,-0.18165524530511512,0.0010357323830834098
2018-10-23,-0.012948230901681068,0.015187322691370797,0.021644105226627186,-0.17644219503163883,0.11471555932635247
2018-10-24,-0.07579566768305102,-0.06173533996551994,-0.05191033196556194,-0.20524677690818316,-0.04168740009465466
2018-10-25,-0.034344434544170466,0.046279636610523145,0.0215588485299274,-0.16064182709909658,-0.007439633473047436
2018-10-26,-0.04175438055887459,-0.004110074478623327,0.03378706905943685,-0.18893175239081672,0.07347933260058959
2018-10-29,-0.07385395837446385,-0.0729638524802334,-0.05636821086056365,-0.1750208102342542,-0.007763599312309966
2018-10-30,-0.03378721637910187,0.029781518893090997,0.02892125532229195,-0.1619980006766646,0.00459816259938628
2018-10-31,-0.03479423149119054,0.017847260679908716,0.0209511230930175,-0.1794112403779431,0.014374287787740192
2018-11-01,-0.029684665861084314,0.02586953755303356,-0.004966096939028719,-0.17144654221511402,0.017796939603709427
2018-11-02,-0.05297475749958003,-0.007780338296999534,-0.016078966263994854,-0.19591027023709395,0.007767476593446787
2018-11-05,-0.05621396063411732,-0.017960055605004577,-0.01566390059941536,-0.1671596386090719,0.0026431481905648813
2018-11-06,-0.03476316722346784,0.015114153576379685,0.013791225248868999,-0.19108439917471587,0.005868948667139939
2018-11-07,-0.025044356944686208,0.0493065915687394,0.022842836541440592,-0.16109198188186513,0.014038544563135691
2018-11-08,-0.046999803578875676,-5.1297353543477975e-05,-0.011442300027084906,-0.1742274631154781,0.00832134878061308
2018-11-09,-0.0452320089377678,-0.01158443742672255,-0.006457417256907405,-0.163459387021206,0.004326620941671688
2018-11-12,-0.06348492032918496,-0.03614923322394925,-0.02215021900747416,-0.1772101291261,-0.049057054071913075
2018-11-13,-0.03718405078756781,-0.010986524204797399,-0.006484634380583443,-0.1891311098993712,0.01671872716252576
2018-11-14,-0.07533450902346106,-0.03460081793784697,-0.005113205819759714,-0.1900828412979334,0.0037933808767953714
2018-11-15,-0.024802761177474042,0.02430726162249619,0.01863123242369924,-0.16417423057203506,0.017848276445364908
2018-11-16,-0.02492292909797411,0.0037228561761810663,0.0028538517221841087,-0.16618196041979738,0.026420223675153398
2018-11-19,-0.061102776778371726,-0.041039688757517734,-0.033825785717027435,-0.16343536596674202,-0.008054123866538254
2018-11-20,-0.04766838305592569,0.040320036514945645,0.02299240514344314,-0.1830477768804335,0.016795942211269788
2018-11-21,-0.055943036569561344,-0.017018852292279618,-0.0017984704425276776,-0.18163411231832483,-0.039232995526725656
2018-11-23,-0.05472849752827502,-0.009848406894880646,-0.0032897565835549036,-0.17038536097846113,-0.025482313599249684
2018-11-26,-0.038096003736932005,0.027504885489674225,0.011436783780550464,-0.1736578299333189,0.0646153632169657
2018-11-27,-0.024911301779996342,0.0034454487080681773,0.0008940413018054816,-0.15740530295626887,0.01138065369641561
2018-11-28,-0.017324635947110756,0.039549641079226205,0.03246457157616622,-0.1626632242508751,0.005433702683328434
2018-11-29,-0.05653094703898798,-0.0008477560882023116,0.010198179923960327,-0.16019920205993043,-0.016801130623507632
2018-11-30,-0.049292602038765176,0.0063530893847070224,0.012796224569904258,-0.15801173421131864,0.025304940438950263
2018-12-03,-0.03831588835622746,0.0016388801528897101,-0.013955640398483848,-0.1808077868737321,-0.004194498062133789
2018-12-04,-0.06278534336576591,-0.04988615866255153,-0.04539125948721645,-0.19351368548195758,0.010251308774312351
2018-12-06,-0.023648547505553008,0.05221477184809298,0.03165548954283781,-0.16662805011739645,0.01980286658419761
2018-12-07,-0.06785108076709256,-0.044537815050848195,-0.023922129129262282,-0.19062470340452586,-0.029891564130526183
2018-12-10,-0.013430786132812456,0.010585982068404887,0.009818418008513907,-0.16917389014040807,0.014305512110392327
2018-12-11,-0.0571309459364564,-0.020715124324118817,-0.004958098181742199,-0.17535046505200536,-0.008515624830810586
2018-12-12,-0.04751151886385774,-0.0032713601569872575,-0.0031102525708689432,-0.1775776367277362,-0.007633576553583432
2018-12-13,-0.037599591810177024,-0.012869062877836734,-0.0019802082726021464,-0.1719954989242436,0.017938687616326776
2018-12-14,-0.06018039319642199,-0.028138026271013805,-0.007839486899784864,-0.17928559766274543,-0.024773330688476536
2018-12-17,-0.048948849716003884,-0.028793119475144402,-0.020400894270204306,-0.18144426176232342,-0.037513780528083185
2018-12-18,-0.036184494605448925,0.007454512955306303,0.009100598435236362,-0.1943699229760696,-0.03854055998317374
2018-12-19,-0.06973505594644203,-0.031087763183345163,-0.011295808222006265,-0.19062374500089085,-0.013714435835669114
2018-12-20,-0.061551522102318734,-0.015613217237661403,-0.002358642970133773,-0.1692866064337416,-0.03568261182133925
2018-12-21,-0.07769783920722784,-0.05975466198268964,-0.0395236840266856,-0.16828667487606008,0.007466963477518407
2018-12-24,-0.04874099278227839,-0.0015156760810897119,0.00035561262995309484,-0.198930444257028,-0.057767111632554435
2018-12-26,0.017218148924749377,0.07452014555980391,0.049960419253940236,-0.14295899508439391,0.08696660995483407
2018-12-27,-0.03827993964631804,0.005116237830192105,0.026018301476163685,-0.1534937506671501,-0.011599559110485158
